"","YEAR","DIA_GROW","BA_GROW","NETVOL_GROW","BIO_GROW","BA_GROW_AC","NETVOL_GROW_AC","BIO_GROW_AC","DIA_GROW_SE","BA_GROW_SE","NETVOL_GROW_SE","BIO_GROW_SE","BA_GROW_AC_SE","NETVOL_GROW_AC_SE","BIO_GROW_AC_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"297",2012,0.0102044050786101,0.00117194131435371,0.0309407177541947,0.0007562712537127,2.05007606372594,54.124574401027,1.32294473787318,35.0618543070408,17.7940082672451,14.3071731078605,18.6991149919342,17.7824689501774,17.7310776428267,19.1389966966994,24,24,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"298",2012,-0.000320203223033241,0.000210163057800971,0.00209566447288808,7.2480056053916e-05,0.39744532142736,3.96317054360566,0.137069090433117,-820.571568902237,160.658322620081,479.281592325108,398.577404186088,161.487663547624,480.261118501484,399.587166278851,50,50,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"299",2012,-0.00349690889665289,0.000450214974617555,0.0167903189982352,0.000570706862650478,1.41428002531252,52.7441647137596,1.79278647237576,-114.301482232013,64.0106779985388,32.2001458507296,32.7561950478343,27.9984473861658,3.81208476164325,3.2560355645387,2,2,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"300",2012,0.0130597797603758,0.000928697365429187,0.0331417543394001,0.000786614318923418,1.75012175230259,62.4553351155981,1.48236754131886,55.1485157763423,22.6788895916015,16.1940654214671,18.2332221102937,26.4359870413492,16.4798147063704,18.1233830155113,202,202,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"301",2012,0.00898650455496792,0.000894986419393967,0.0262134096505946,0.000652211464046185,1.95511452688197,57.2636823268103,1.42476810856986,18.7325246168071,9.03401418664632,8.96816116438668,8.61397658843041,9.17522777395867,9.61965333736883,9.00537537961286,126,128,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"302",2012,0.00630563352458897,0.00103836219725469,0.0334605593285767,0.000718391093036124,2.18136129877763,70.2929761385633,1.5091752491363,31.1723993816033,11.6959470363599,14.9472231499174,14.8387319534514,11.7122948380442,14.5481858468809,14.4567578156153,60,60,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"303",2012,0.011811484039858,0.00184005360934244,0.0295832391944639,0.000733769181680376,3.6772773924544,59.1209822002134,1.4664098966319,15.5186399659532,1.92491796299251,0.16853051999219,0.163508789257133,13.2424812772592,14.9988687202547,15.0038904509997,2,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"304",2012,-0.000536959123107092,7.02454691665499e-05,0.00221739793804446,6.48948599831849e-05,0.152544768069343,4.81529212047034,0.140925407467296,-413.708042326432,127.321208425281,91.6286717265905,76.1233653811391,115.325873798767,89.1323242869803,71.0207992578024,206,206,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"305",2012,0.0144685109825141,0.00117660481047604,0.0453935580824419,0.000983040669568236,2.47762652258972,95.5871355092213,2.07003032285853,25.3284696259337,12.5453868126888,18.8664094768592,13.699293802252,13.7672245362874,19.3243187828888,14.2505530877709,35,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"306",2012,0.00831813212761683,0.000725419679019234,0.0167356436559239,0.00039548484967444,2.30472152977439,53.170598157177,1.25648982803526,39.1256903469278,13.2841452132374,21.6590995654667,19.6315246607185,11.5623935191473,23.1353811543471,20.5639590584453,7,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"307",2012,-0.00343641204102931,0.000228890928669248,0.00875150238330771,0.00025115482717508,0.574648988987425,21.9713469027682,0.630544287423573,-72.2734819375357,228.890034544698,198.106565164593,209.798180847173,230.529738159137,199.491087101501,211.258331244899,8,8,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"308",2012,-0.00239921238792,0.000337133549172556,0.0298354757305747,0.000594490729908965,0.599985015555453,53.0971729578624,1.0579947641148,-191.344945845047,121.073348918092,67.1804439292028,81.360676428925,114.969523598558,62.9880310415651,76.9760902048451,16,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"309",2012,0.00695583219068745,0.00068953268919271,0.0244883204744769,0.000555763782721177,1.60165360416483,56.8817220164128,1.29093381591787,16.3540449951365,10.7291495993756,8.1840858815937,7.63070995519293,10.6999765227005,8.10967157434572,7.61267794896205,355,355,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"310",2012,0.0094279087684744,0.000769552615502387,0.0052217314491764,7.9785385894762e-05,1.56076440391946,10.5904293072681,0.161816343351945,NA,NA,0,2.17490195624775e-06,0,2.82724183973365e-06,2.04436845006326e-06,1,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"311",2012,0.00130018166008499,0.000242263001138486,0.0103725503961053,0.000281361926469462,0.546527211852347,23.3996979362973,0.634731463211993,186.372893107626,74.0641602315349,50.3836446988812,34.756812241322,74.4018772557289,50.8661413476965,35.1855664095851,212,212,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"312",2012,0.00197681738508279,0.000291632189279193,0.00938773555826346,0.000224238529236923,0.643377013630345,20.7105165007855,0.494698186911034,195.595609962336,69.3102725216647,79.7950642284358,92.7324269891059,72.2260709677622,83.0551610240781,96.0119279752509,23,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"313",2012,0.00795462159720135,0.000791040840743934,0.0245528012914516,0.000602411078527529,1.99432619200712,61.9010955953144,1.51876379876019,24.17397468518,10.7880812905278,10.2548295539879,10.0619771844583,12.9525235293444,11.9577888486347,11.8038359825253,24,24,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"314",2012,0.00185332731875577,0.000497378929159684,0.0173568039939303,0.000386648712344703,1.03414633193302,36.088129456406,0.803916941743878,157.130486598874,29.7498559686677,19.3858919891683,21.616550802008,24.1422521868419,16.4760120923448,17.7696397309359,21,21,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"315",2012,0.00689851043819501,0.000700258940732008,0.0197266485093471,0.000401980411901293,2.51195375422533,70.7630076519107,1.44197545517228,53.6818652050504,17.9608647951158,7.58504989753488,7.57712463430792,21.5031120619337,13.5391276514885,14.3061546974662,4,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"316",2013,-0.00494991872982826,-0.000349558035090065,-0.0104017739433029,-0.0002176582471311,-1.29130986030937,-38.4254169818619,-0.804056014977956,NA,-2.73917289332027e-06,0,-1.79592411564705e-06,-2.1022932790017e-06,0,0,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"317",2013,0.0211698316438197,0.000932125877466848,0.0155165189445513,0.000296809219310301,2.27871397473653,37.9323323308021,0.725592253388628,30.4591022596184,28.6708589585983,38.6779825170825,33.8301262444699,33.0576133418426,44.8606120333956,39.8200124046774,26,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"318",2013,0.0151674306350075,0.000753871760068715,0.0137256197240197,0.000279363006180267,1.96402641102939,35.7587073473391,0.727811215998595,11.1940307807446,8.59883859647928,9.2950377733283,9.02432500177136,8.56034164626602,10.0168753191151,9.40222986692553,227,229,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"319",2013,0.0217861714264357,0.00126359141616322,0.0227289922324069,0.000465152205012682,1.73091017360168,31.1349407629285,0.63718119134936,40.1300118578737,33.2525258678224,40.6862366908017,55.5392896233126,37.2478160276458,32.6336566255835,33.0744307511312,5,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"320",2013,0.0165769900472315,0.000827240764677825,0.0148991591779711,0.000285557617378324,2.40877598454598,43.3836657358171,0.831492305886258,39.8843300432968,21.6334096637227,14.2751650418872,13.9986632396362,22.0723038597417,14.9967918291571,14.0001603091607,70,70,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"321",2013,0.0145567904553199,0.000720890298150166,0.0130233525475609,0.000298560017827525,1.56914054685958,28.3475455154037,0.64986674234129,26.4903424154038,18.2957590364798,22.1137000798502,15.4992280525732,18.5546556491668,21.7988863550188,16.1580560407932,57,58,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"322",2013,0.00911870108904245,0.000629204546084705,0.0125810906277608,0.000326363322696592,1.46808218159594,29.354643240567,0.761482385591049,15.189039437323,10.5466877731593,11.0574120812435,9.93859514297583,9.73329624909431,11.0734422355966,9.11191803401015,167,169,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"323",2013,0.0146499137275598,0.00102774480788856,0.0199438332872749,0.000472310044630073,2.38944968239402,46.3683063618704,1.0980946607275,15.1649872458913,13.4722151725568,17.4368349322453,14.821317162732,15.1799060144396,20.1084672483267,17.5554469335414,38,38,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"324",2013,0.00677370434809287,0.00080906242003681,0.0149245385576769,0.000406788948636187,1.70972336520806,31.5387684004007,0.859632771177366,23.0833772680493,7.21545273863877,8.88300949256028,6.31664633667835,13.8816817011142,16.0987742245905,13.0214012146405,31,31,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"325",2013,-0.0049290165697198,-8.44011796508726e-05,-0.00313494282748029,-4.51115680742373e-06,-0.223265158439783,-8.292816640387,-0.0119332945762418,-128.159344810415,-458.353953142985,-321.565650307093,-4441.85263444055,-465.465404726415,-328.991151705343,-4449.31159343362,24,24,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"326",2013,0.00846351267191323,0.000542309187781481,0.00949744358172793,0.000204577436192658,1.71835038259844,30.0934156751652,0.648220099664459,16.0368069887138,11.382397011267,16.5229944110866,19.0495315520161,11.4161203017076,17.0210661326866,18.9350329756281,103,103,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"327",2013,0.0122144439068833,0.000842463151042352,0.0181483159184749,0.000408206862293594,1.09360744619565,23.5584587881368,0.529896249634298,9.64335008771758,10.4429135469677,9.686064027777,14.4255296390272,12.0347254915299,10.6650899715161,16.1408823664002,27,27,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"328",2013,-0.000418093678368469,0.000477526225598445,0.010122312263494,0.000238216662150643,1.23232707520928,26.1221243930507,0.614753340858553,-409.4158568351,26.3664695719757,21.2926319149631,19.5638496826734,25.7006639270536,20.3853594398739,19.2531638057158,68,68,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"329",2013,0.0110967386181079,0.000886924139218533,0.0194659657348776,0.000470067698621277,2.216327602856,48.643345317528,1.17464839392384,19.0901371123482,11.0024719178973,11.7078386497434,14.1806256231416,16.3239743068053,11.0637047540413,7.64004358002516,38,38,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"330",2013,0.00178334950558028,0.000325977133664875,0.00455364562887331,0.000155354174676251,0.882586265026646,12.3290399012281,0.420622941377142,101.395653357226,41.7998986529402,68.0179534563916,53.7090590435634,41.4862304450539,66.526154327279,52.3271865579123,106,106,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"331",2013,-0.00040198778567683,0.000382377422187403,0.0100603627506276,0.000286688636835821,0.981516740557859,25.8237382305127,0.735895165494792,-369.117386759118,23.2122086202689,25.3024933518422,18.4300291611362,24.7600450835212,25.9788680316821,18.5858815221256,101,101,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"332",2013,0.00476543625944129,0.000633456214148873,0.0132701849431412,0.000380216609524818,1.49318171921038,31.280453368451,0.896245830416912,45.2220687332612,15.9368674914097,17.8087554419018,14.8568664542513,16.0325758893029,18.1697111859914,15.6930799565218,79,79,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"333",2013,0.00761891897609508,0.000793736245489745,0.0191220959378817,0.00053939615338371,1.94760407268271,46.9202107607785,1.32352547976602,37.0130758011656,21.4965522531995,22.9294892678302,20.6248177080636,17.9645644726349,20.1141487079114,16.1095387458364,45,45,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"334",2013,0.00220754931519164,0.00038218038043114,0.00921824170741959,0.000271910956193172,0.855830772269261,20.642752279763,0.608900340108392,65.3361445055499,38.2932528443882,49.2505702060459,47.6536827845219,38.0586128592798,49.2266389206216,47.3052756337272,131,131,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"335",2013,0.00578913512835743,0.000928070131998454,0.0217265038417716,0.000662559578217938,1.58550684333709,37.1173678962614,1.13191095065306,29.1115110532745,16.0762216198913,27.5844576020362,28.1180133444017,13.310662089795,23.1197875124324,23.4180382193811,53,53,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"336",2013,-0.00763468539634887,-0.000288560494394076,-0.00814754483694139,-0.000189813280991827,-0.630610753362713,-17.8053804574628,-0.414811793193828,-4.91917268584847,-7.25351718488984,-5.91806828405627,-6.00579455297101,-7.65766742669215,-6.32221852585857,-6.40994479477331,6,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"337",2013,0.00219996301402307,0.000493962886114809,0.0121424584583297,0.000290231770152377,1.16679162966175,28.6817477404601,0.685557578503981,78.8074486661797,22.0361397429857,22.9620428935585,31.7423213246183,22.7553212478152,22.7885520240401,30.6780242850164,50,50,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"338",2013,0.00629506861292794,0.00060123026441388,0.0118886254440197,0.000302302949788061,1.25312445318891,24.779070749588,0.630080089231473,62.2165251521178,51.3987797136919,73.2791470273353,79.3730399682433,52.1157014865022,73.3615474141245,79.8541518211041,20,20,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"339",2013,0.00513422679713186,0.000506791758921245,0.0116750407665757,0.000364436812235571,1.17754374488543,27.1272588473561,0.846778348502444,38.2599661103204,24.3129212235476,24.9796464378267,22.1128221220191,24.7437256926346,25.379036092172,22.5943259340384,142,142,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"340",2013,0.00853364279991649,0.000628717819716919,0.0133536930255734,0.000347786272742816,1.12729131284779,23.9431771616444,0.623580932010505,20.2421340183063,121.385763047853,208.491905656766,219.165020577982,87.1504548140526,174.253721191035,184.9287494576,3,3,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"341",2013,-0.00754003771167693,-0.000254424445756906,-0.0082104930257311,-0.000246851392739552,-0.646610072704226,-20.8666564115387,-0.627363445881178,-129.876558210078,-249.62157018424,-155.37007980338,-169.365266170925,-252.331495765674,-158.404227600941,-172.306534451054,10,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"342",2013,0.0105337589919664,0.00201211114451075,0.0612887058231453,0.00159629116203396,3.42995747183483,104.476164276849,2.72112741554025,41.0093701453447,32.4974061483038,32.6763749501358,27.0258089827557,35.5046409600416,35.8210669665384,30.131473909762,9,9,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"343",2013,0.00997895653916074,0.00142803836106866,0.0313875324318124,0.000889034439104269,2.74397342502348,60.3110933277056,1.70827825171811,17.7684260249227,8.21648761949437,10.5664107203743,8.97493899057019,13.7502146885206,9.87232419612396,12.2074204778332,25,25,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"344",2013,0.00351590725980224,0.000540031456362561,0.0101999328881429,0.000374452700385104,0.983241001704249,18.5711260188527,0.681770004098293,93.8148995813866,45.4076097187163,66.3120782366807,51.6753860859244,43.7602095248583,64.4553966394668,50.9166995816644,49,50,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"345",2013,0.00142212393713682,0.000730810878466348,0.0225567288256793,0.000742528301907415,1.76061356220617,54.341942436379,1.78884228078758,287.397313532705,29.5000161448404,18.6987982349283,16.6133419084247,32.1667622870045,23.4338880235091,21.2147124987118,4,4,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"346",2013,0.0106307541403366,0.000924462871777117,0.0349842565132622,0.00082308575429675,1.73572837660904,65.6848085720405,1.54538742845258,43.1254394763304,15.8175163404372,9.70289877320461,10.4190599207828,17.2045256127128,10.1328748700491,10.428157122386,205,205,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"347",2013,0.00964409174839006,0.000826564430598295,0.0223310343187521,0.000546114079696102,1.58313820595186,42.7711528584032,1.04598508279546,22.0989926268583,12.3548567516366,12.5652355502463,13.9906491929895,12.3941934048709,12.9322811539267,14.2102510824417,129,131,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"348",2013,0.0134349355463532,0.00123110775725533,0.0359380249053548,0.000769928278767133,2.49102375098093,72.7170087874087,1.55787307622579,56.794534001005,21.8991837828831,15.8819213517689,15.5118102417532,25.4423039310005,18.6076641187205,17.9864929335789,61,61,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"349",2013,0.0125834950138808,0.00180550107172372,0.102172203147407,0.00263566133724293,4.02478167225066,227.759937161687,5.87535593887381,0.81098789930772,0.113186280870165,0.100094122595699,0.101891416341873,0.855766614716937,1.06904701821014,1.07084431195139,2,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"350",2013,0.00487134109535952,0.000406043546211203,0.0150548430715334,0.000375692820269674,0.812357129296129,30.1196982779606,0.751635492841184,46.7647402153571,31.4234738551444,25.565420344772,26.0390245371114,28.9506683217905,27.8790851540873,27.400513442668,207,207,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"351",2013,0.016033814750062,0.00122916969040634,0.0441843031706697,0.000948488117260953,3.1412690182327,112.917511492121,2.42395851457152,16.187001354928,7.2736281882462,11.7894420492045,9.43929717677788,15.1335612831525,17.6596605346778,15.5617850786208,35,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"352",2013,0.00847882424067056,0.000916646807255227,0.0266103162995666,0.000627195056817386,2.16892576668601,62.964055757328,1.48403889993647,18.7997757251968,14.8553754911463,24.1950367576841,23.758137403032,6.70979645278696,11.3822269504077,10.4519026454087,7,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"353",2013,-0.00990714079638122,-0.000234626272639152,-0.00621180617012956,-4.8982428122207e-05,-0.601509102045284,-15.9251472967844,-0.125575776422533,-16.7318065995128,-71.6783936696993,-88.2865317092032,-275.756593511431,-71.5831014576237,-88.0526411611873,-275.660487979912,10,10,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"354",2013,0.000839749283515331,0.000463838271380234,0.0332021128033738,0.000684839092642992,0.825027892743925,59.0565092425466,1.21812146244556,485.649987228925,63.1110060697646,40.947753804795,48.0215668914972,58.3133342425493,39.2160916734879,46.0644925516795,16,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
