"","YEAR","TPA","BAA","TPA_PERC","BAA_PERC","TPA_SE","BAA_SE","TPA_PERC_SE","BAA_PERC_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","id","evalGrp","polyID"
"345",2010,583.884673598277,19.7012971385618,100,100,7.64274358535181,7.29885093292711,11.2145563411711,11.048911126187,102,107,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17,2,17
"346",2010,396.45686260973,13.9340005305268,100,100,6.98594200287022,7.28385788987865,11.5610465136836,11.7761055840302,99,103,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18,2,18
"347",2010,468.083110850986,15.8919703469077,100,100,8.5699518734464,9.82677299560611,13.6683155117292,14.4404799950905,74,85,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19,2,19
"348",2010,384.315888306619,15.3585008457204,100,100,9.53884730636443,9.5599260683969,17.3184230616335,17.3601139021497,42,48,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20,2,20
"349",2010,228.26533411897,8.33250708337131,100,100,9.02630588055881,9.42295906246286,12.134803406374,12.3884601939198,104,140,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21,2,21
"350",2010,233.236766476583,9.24073139943591,100,100,15.6874502375628,14.0342136446914,21.2985446901321,20.1864375783678,40,56,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22,2,22
"351",2010,498.039505752333,17.7110211568069,100,100,23.343525754864,20.5529682677726,45.3198968721498,43.9290539215252,5,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23,2,23
"352",2010,292.753481966085,11.7899040969189,100,100,13.2888300809013,13.694758762144,18.070841315771,18.4159831586691,48,57,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24,2,24
"353",2010,249.566479373757,9.14555717071866,100,100,16.3376671955281,17.7483363868545,26.0912462457876,27.248350376662,21,26,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25,2,25
"354",2010,388.087345497459,14.1471985108065,100,100,8.91577837810294,7.52469762462677,11.9100850646445,10.9587761049257,127,156,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26,3,26
"355",2010,61.689662777059,2.99445324499611,100,100,22.4305746216903,40.4367888824907,73.2799793545221,80.4610791859693,2,3,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27,2,27
"356",2010,294.588004790148,14.0728060546182,100,100,25.2476737637594,33.1657800544026,40.1409161423263,45.4381559825201,10,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28,3,28
"357",2010,217.879230171179,8.00789551268743,100,100,26.3807738073767,27.33798552458,43.5948482112279,43.8073972742565,6,12,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29,3,29
"358",2010,236.892631477453,8.42389415371629,100,100,23.42156398657,19.8223361670383,30.3822330222856,27.5506037614162,19,30,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30,3,30
"359",2010,279.354340511584,10.7448344976272,100,100,13.119768922899,13.2515618961832,19.0077966167893,19.1975420486471,41,56,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31,3,31
"360",2010,140.019373719755,5.84509699430377,100,100,39.3602531139872,49.6542021074653,71.9257802494408,74.0681044097636,2,4,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32,3,32
"361",2010,357.243444977314,12.4342496788454,84.1667861006995,84.1179131632414,5.58986005268096,6.07445419977897,8.31854955673945,8.60697973910995,195,214,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33,3,33
"362",2010,369.832544884924,11.972987903142,79.2671141745285,78.3742898650561,8.2966811805752,7.76784986994998,12.9450940087446,12.8051764637869,120,139,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34,4,34
"363",2010,351.014779737119,9.64793342827785,82.8708196107641,79.0879477080759,19.2169485507392,16.0599352804049,20.6954252790338,19.5111253016546,48,65,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35,4,35
"364",2010,0,0,NA,NA,NA,NA,NA,NA,0,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36,4,36
"365",2010,359.931499615056,12.1512269109895,78.994130195445,77.8118610336423,6.22298340577344,6.22984948647416,9.21140971234165,9.52128281766719,187,212,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37,4,37
"366",2010,458.388808525643,15.6763350682001,73.3154614238194,73.5663634961596,15.0577999990916,15.1662255435682,22.8509048131777,23.459986581479,33,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38,4,38
"367",2010,346.334384741448,12.3484584132855,71.0283985233801,74.3624144481748,24.7551325807661,33.3924343165286,50.0956859176809,56.0092950800748,6,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39,4,39
"368",2010,290.054860005951,11.8498940722299,100,100,21.1858583027332,19.2399042310734,33.793992046659,32.2940114964891,14,15,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40,4,40
"369",2010,445.012143091627,14.9434137679913,79.4711192499832,85.2641160273472,25.3963451282739,27.7539323196076,33.9349492739981,35.5288647317039,12,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41,4,41
"370",2010,384.676270256861,13.2222900295874,73.7388531836661,71.6678808656164,5.1632791933248,5.02797015276888,6.80001218416837,6.74947753651257,335,369,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42,5,42
"371",2010,492.764054740421,32.2168276652191,80,96.2859139430839,0,2.35060652446919e-06,100.963396554185,100.934858815938,1,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44,4,44
"372",2010,358.06844248375,13.0954528478003,75.3275472217097,75.4057821123526,5.32621010330763,5.19780450247451,7.53686197177503,7.16313303936391,232,254,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45,5,45
"373",2010,403.066710589195,13.2371490892161,73.9816493485266,74.7907351823016,17.2665832897026,15.1718537905542,25.6545768891824,24.8243171922285,20,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46,5,46
"374",2010,341.98461760998,11.4636254725774,71.3939623377107,65.9338450927483,11.3036542894741,14.461594774617,24.0014420896584,25.3407850855027,22,24,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48,5,48
"375",2010,353.201201214566,14.9444551043758,83.5233467261148,88.7436388820575,21.4669725794624,22.3725679335071,29.5138309313059,30.4328362000778,18,22,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49,5,49
"376",2010,371.194422003117,20.3972389756964,43.9256667067823,63.575125696688,63.7573959842452,41.4562544098512,65.5321476322152,57.8418732118683,2,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50,5,50
"377",2011,449.791692,9.6286682610594,100,100,1.72691790908198e-06,0,104.163246558281,104.057334077015,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1,1,1
"378",2011,1731.26419757436,43.9750511050113,100,100,17.6395928247242,16.2982859690476,26.2101422064029,25.3662622401537,26,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2,1,2
"379",2011,1366.056095951,37.9565638788599,100,100,5.93723196812578,5.48892034343584,8.15284011441708,7.82642207080559,230,234,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3,1,3
"380",2011,1514.12468571715,29.5531191068182,100,100,21.058728140096,26.4272304442678,48.7827443429366,51.321501810496,5,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4,1,4
"381",2011,1091.52496747659,31.7215989075459,100,100,9.32020773175204,9.70111663069514,14.8315454124122,15.0270964260983,70,72,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5,1,5
"382",2011,1155.38063708018,31.483709023086,100,100,12.8587707592029,13.5423748482325,18.1525958205143,18.5938104072048,58,60,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6,1,6
"383",2011,1063.36099168795,29.1516836446264,100,100,7.16816417200407,6.68627868891172,9.77490482527406,9.36235306381638,175,183,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8,1,8
"384",2011,803.186887883792,24.959989781826,100,100,14.0849052221874,13.7890418671456,20.7986276084118,20.1838330654838,39,41,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9,1,9
"385",2011,835.097639542032,23.7064255437665,100,100,11.4412551577737,12.6742639033334,20.8206907139281,21.3533090218406,30,32,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10,2,10
"386",2011,563.800844200819,15.8937392006931,100,100,14.6316357971123,16.3794150714741,25.1789680744242,25.4822518844591,26,26,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11,2,11
"387",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12,2,12
"388",2011,1033.47986116552,31.2786220663783,100,100,7.19255812580879,7.13668263270418,8.89547719506656,8.88028747601416,135,137,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13,1,13
"389",2011,687.748320348109,19.9691246960526,100,100,15.6964072799802,14.1319972452923,24.3840512581686,23.4633848459477,27,28,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14,1,14
"390",2011,425.078487124711,13.1748970615782,100,100,11.3111151442869,11.3095432247951,16.5157103382952,16.5461371672072,59,72,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15,2,15
"391",2011,731.604090957955,20.1000702199691,100,100,14.6261177420293,12.554140288596,21.5037851442723,19.9876320469466,37,40,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16,1,16
"392",2011,591.412691955048,19.6760337130139,100,100,7.2671260829694,7.41090706124852,10.8823066556631,11.0809688849804,111,116,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17,2,17
"393",2011,394.241903759436,13.674468784358,100,100,7.2047632613161,7.71506771872529,11.6839003185307,12.0238201102567,96,103,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18,2,18
"394",2011,474.650972880773,15.8830629494398,100,100,8.43180327518218,9.81007911541689,13.6523274611858,14.5190025612015,75,83,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19,2,19
"395",2011,401.447568271356,16.5054208467179,100,100,9.7882435295789,9.43456637558617,17.309426223738,17.1607190820929,43,49,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20,2,20
"396",2011,231.282576327595,8.46182734223409,100,100,9.26059071648392,9.21966336288864,12.3865364036295,12.320127946152,102,140,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21,2,21
"397",2011,228.972346792397,8.97585295221933,100,100,15.451202575789,14.2530718698044,21.0193880634752,20.1591234887829,41,58,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22,2,22
"398",2011,495.537616830596,18.9546706308544,100,100,23.5303917968355,22.5289681321105,45.3198968721498,44.7912771686235,5,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23,2,23
"399",2011,292.469395933744,11.6927352344028,100,100,12.8432243580413,13.3992835634483,17.5597695558358,18.0163444971896,49,59,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24,2,24
"400",2011,247.445767439815,9.33028536926225,100,100,17.1506753788278,18.1504019999768,27.0011795712998,27.730427811799,20,26,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25,2,25
"401",2011,389.4949182182,13.9194636909397,100,100,8.79371321780717,7.37032639549523,11.8143198820133,10.8455863139516,128,156,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26,3,26
"402",2011,62.3955528324398,3.02871757181833,100,100,21.5290178274713,40.0220883050272,73.4883891083567,80.6887219505182,2,3,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27,2,27
"403",2011,242.601620687261,11.5606938476707,100,100,20.5449275443571,23.6972514503643,37.1936060793052,38.7315717322676,10,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28,3,28
"404",2011,218.02357096891,7.996173442555,100,100,26.6943498736213,27.7328398695199,44.1189319170446,44.3692769191235,6,12,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29,3,29
"405",2011,200.841476309252,7.01825450548849,100,100,18.270869387895,19.1564930732225,25.9420580252958,26.4487900824848,19,31,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30,3,30
"406",2011,259.175192559646,9.96319873032181,100,100,14.746475729873,14.8931262666048,20.4502193767229,20.5986975250731,36,55,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31,3,31
"407",2011,113.592152389186,2.35886656368983,100,100,46.2896888741945,55.8607918297771,77.469866646274,84.7224440850293,2,4,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32,3,32
"408",2011,350.860107930321,12.3536951931423,90.7328325829609,91.538057446868,5.59895092312635,6.20045953456274,8.32876754512596,8.7699769561033,193,213,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33,3,33
"409",2011,365.202062673279,12.2530172512359,87.2605279158678,88.789182354546,7.77939079082898,8.06318390227719,11.4493772480207,11.4679458796815,124,140,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34,4,34
"410",2011,343.105021364704,9.11907190354704,86.0522351422194,84.7827401139592,19.195298516851,15.9370456207304,21.0644090941426,19.0184876364537,50,64,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35,4,35
"411",2011,0,0,NA,NA,NA,NA,NA,NA,0,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36,4,36
"412",2011,351.399432752782,11.7442730330581,87.3189449307076,88.5604091659095,6.0828841610571,6.26634838647591,8.62215775126089,8.47785525427016,185,212,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37,4,37
"413",2011,451.241209008587,14.708584449625,86.2720228052298,89.2754042294651,15.197055592075,14.796717445099,22.8330435030904,23.2469057246939,33,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38,4,38
"414",2011,244.200390862357,8.34340983997721,94.9365369881993,98.8284037778716,22.7128149120801,24.0250479076725,43.661143113216,46.4357743629004,6,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39,4,39
"415",2011,294.237099073018,12.2881915217482,100,100,22.1352249757902,19.7825202848187,35.040474332861,33.3319410405874,13,14,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40,4,40
"416",2011,445.214484758982,14.9409454897352,84.3867836373352,91.7196897595274,25.2988343844285,27.6431394480596,35.5818554657698,37.6932106360328,12,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41,4,41
"417",2011,380.946208762503,13.1720177374955,77.2609677991995,75.6171578875134,5.14114985974383,5.00807454312973,6.89749354130094,6.77259148552284,332,370,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42,5,42
"418",2011,492.764054740421,32.2168276652191,80,96.2859139430839,0,0,100.600921134469,100.572485851459,1,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44,4,44
"419",2011,364.904692784626,13.3750162783168,79.5883049291885,80.1063625084225,5.34529092377466,5.43748900883403,7.52211557529406,7.28937407093197,247,268,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45,5,45
"420",2011,390.774972257857,13.4981755093766,78.8486297820785,81.032184706615,17.9536555712067,15.2763122256547,26.4898597047959,25.703712484226,19,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46,5,46
"421",2011,327.299936498862,11.0316967998579,72.867882883161,69.8270604793354,10.6804973899162,13.9819072118548,23.6364956124638,24.5518543497639,22,24,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48,5,48
"422",2011,350.573087206027,15.3752670999511,87.4040629678544,92.2299263814328,21.2595361877411,22.4275155705881,30.0559006446895,30.8535131508226,18,22,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49,5,49
"423",2011,370.844169331333,20.3873199280985,43.8860029687629,63.5484246102237,63.8109350807242,41.478290783049,65.580805001153,57.8806223802085,2,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50,5,50
