"","YEAR","DIA_GROW","BA_GROW","NETVOL_GROW","BIO_GROW","BA_GROW_AC","NETVOL_GROW_AC","BIO_GROW_AC","DIA_GROW_SE","BA_GROW_SE","NETVOL_GROW_SE","BIO_GROW_SE","BA_GROW_AC_SE","NETVOL_GROW_AC_SE","BIO_GROW_AC_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"248",2011,0.00825673997735956,0.00112468068941706,0.0342735367089076,0.000993586471724062,7.92019334809565,241.36009448006,6.99700549512018,NA,NA,NA,NA,NA,NA,1.66335673703668e-06,1,1,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"249",2011,-0.00562719544236821,-0.000203910890277157,-0.00701128421166955,-0.000211646669600861,-0.522356203965334,-17.9607268682504,-0.542172861706129,-132.710667106883,-229.06525685979,-137.22620386132,-145.47289058198,-229.799584132939,-137.972853526824,-146.496267558581,10,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"250",2011,0.0087090670076167,0.0015503900039946,0.0470237769488732,0.00128348050604888,3.17126059465745,96.1852504632391,2.62530791759284,23.73831533681,10.3204951890142,12.6453206545754,12.1563459638122,13.1769350001123,20.1974223777215,16.1961466878097,8,8,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"251",2011,0.0123388305257572,0.0013633649961334,0.0282943968394446,0.00091606937624757,2.31334984709465,48.0097690550949,1.55438122401601,29.6235407196318,14.9323136873719,15.539821987858,13.9368276297646,15.5569091295271,18.1256341101471,14.6564744155541,25,25,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"252",2011,0.00498496453175114,0.000837490236403524,0.017546223897545,0.000567216305624099,1.62947109849568,34.1389827439229,1.10360997231331,45.5116579366517,15.2013648338255,16.1358787746836,14.0650585562247,14.3199980176526,15.479063790409,13.6820774437667,49,49,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"253",2011,-0.00678639559100094,0.000213042482470134,0.0123408443153756,0.000416856509599559,0.951131568793203,55.0958967329972,1.86106255118704,-1.93693900239149e-06,1.92814159549583e-06,2.1302974042854e-06,0,0,2.00244097903446e-06,1.85254186721913e-06,1,1,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"254",2011,0.00588482826748134,0.000659322451849218,0.0218705681364547,0.000499051249563785,1.3043275741541,43.2662121588386,0.987265493381025,20.8939323249683,15.1266271749654,11.9484555982542,12.9248283787798,15.4160739926441,12.0617656811939,13.0369615714579,201,201,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"255",2011,0.00962892291669874,0.00076584775265466,0.0220093591891934,0.000534167700369903,1.59802702597753,45.924990557017,1.11460067439839,16.1839537675211,11.5425859250958,12.1770772221253,11.7075989280367,11.6182632871015,12.545298286525,12.0195321852879,124,125,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"256",2011,0.00876692446156152,0.00092073918793685,0.0255471994274313,0.00052850801175188,1.80410322610361,50.0573729333896,1.03556253661766,50.2286990668986,19.2016786928354,17.7956304748674,18.9152794377342,20.0866928418673,18.4371535002296,19.3320970676926,61,61,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"257",2011,0.0125076471003255,0.00185350587860632,0.0296021747101008,0.000734224854810696,3.50240352781908,55.9365698984085,1.38739874061528,22.3423463775193,2.91336573750305,0.256771573833534,0.249125258742399,18.9508393080466,21.607433471716,21.6150797868082,2,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"258",2011,0.00786865076458924,0.000736711372908596,0.0208878185278838,0.000500079993327389,1.59500268304209,45.2227667713831,1.08268849976315,16.0480924160211,10.5228425944481,10.0606158985228,9.66911288063529,10.4810505692568,10.0921869946826,9.71312092705021,204,204,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"259",2011,0.0201793462592377,0.00138017159397189,0.0358108815185567,0.000777064841323423,3.06291597107313,79.4725245907567,1.72448434922462,30.5248049033362,15.8079037276359,12.297520197229,12.5680568717606,16.9512477918127,13.7094047484128,13.940707391857,35,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"260",2011,0.00733916183282448,0.000549825793248035,0.0180015086040355,0.000445318721289976,1.56177452500218,51.133100510451,1.26492325925402,34.4062059332485,38.9012901794938,44.4549814140321,36.8825760534893,41.7651759957094,43.9084730213634,36.0579813227804,7,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"261",2011,-0.000623154623432239,0.000392100085266051,0.0124084915110438,0.000375086801381324,0.954248232453679,30.1983639809609,0.912843252742395,-452.425654069615,41.2955330210498,27.539952105416,24.255609247247,41.6917297260574,23.3645714060409,22.5746703368783,6,6,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"262",2011,0.0103288960640584,0.00125971644664,0.0513500551722468,0.00107418440679923,2.29701847597188,93.6337901973384,1.95871176850949,36.3432088204462,12.6524004376176,19.3287873650156,21.6524965636169,15.7062413288964,20.7406887163396,22.8084344787159,16,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"263",2011,0.00854922252670026,0.000786263810276926,0.0253675568565995,0.000563441327885278,1.7630110471547,56.8807598581424,1.26338421341737,10.9649540416364,6.83876133862675,7.52401375835577,7.92447690156667,6.75111317782741,7.54827767264606,7.86076564212625,352,352,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"264",2011,0.00942790876847439,0.000769552615502387,0.0052217314491764,7.9785385894762e-05,1.56076440391946,10.5904293072681,0.161816343351945,0,NA,NA,1.54870194551476e-06,0,NA,2.05874391191395e-06,1,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"265",2011,0.00468027709059107,0.000538154392368138,0.0204531602018702,0.000466875235532384,1.16906535157558,44.43163757711,1.01422132590571,30.4361832100841,20.9803574230606,18.6254496169264,15.852248482792,21.139580389538,18.6917276660745,15.9436179341534,208,208,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"266",2011,0.0010517056740079,0.000239407018087148,0.00935406689294847,0.000225808315083003,0.456993006266807,17.8555465265152,0.431035069791731,302.517902919095,75.0797139157379,63.3580499084547,63.1399751952672,75.9525381689098,64.7494224103937,64.4172078416785,23,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"267",2011,0.00924650901229553,0.000810555810091811,0.019413366963222,0.000475114137680435,1.98482639648259,47.5379519996798,1.1634227650572,24.4962505271865,12.2774421697258,16.496175350859,16.3041927421775,14.8108745875687,18.1106034088322,17.989963181731,23,23,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"268",2011,0.0027657262139999,0.000527281358992885,0.0171724010774591,0.000395716426405467,1.07045688001374,34.8624402630731,0.803361173224974,124.071611297004,38.7761668735202,31.8472158999006,32.8715465430011,38.896746470588,33.0916476477012,34.3433589846956,21,21,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"269",2011,-0.00312150033993776,0.00041327757022852,0.0169827307585278,0.000344188205186323,1.28238429535626,52.6967558509344,1.06800267126459,-239.234003007296,73.2513058651129,20.4236433601946,20.2050787179284,70.363936278766,18.707713085497,18.8175163222382,4,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"270",2012,0.0010731611777865,0.000373668193131126,0.0102181173091731,0.00024574221643174,1.35330952353593,37.00683044826,0.89000157879426,NA,NA,0,0,1.56919414926035e-06,1.83629269364416e-06,NA,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"271",2012,0.023220794303194,0.00105688659051874,0.0172176311926041,0.000355179101087523,2.61542896237961,42.6076853360443,0.878945495334857,19.1033820260257,15.2194994448573,15.7988870055061,12.2937399609127,15.4321592639014,16.7098814234042,12.8816785011693,25,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"272",2012,0.0122971274188624,0.000645119408389795,0.0104106338360831,0.000236914266883227,1.58338440390444,25.5519133922163,0.581483598798654,10.7629567778356,8.54537918439779,11.1647151975045,9.39707613527387,8.50362047473992,11.2031241320156,9.21535063085544,224,228,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"273",2012,0.0184349745784965,0.00108359881455381,0.0190073676739699,0.000361437688585408,2.0962548076754,36.7703298791626,0.699212182771004,11.0139618825844,9.3802353286719,13.6049321062167,17.3298348614617,26.6079061008873,22.6721803617856,21.261911496253,5,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"274",2012,0.0102700390496743,0.000591026884776443,0.0104053764648401,0.000240112153119158,1.55696238513124,27.4112399557152,0.632535676885172,21.5970468173933,15.6024426955869,16.0714140473368,15.3806877983972,14.8070988631594,15.4672722186872,14.6200685000106,70,70,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"275",2012,0.0129814841647191,0.000685325167635448,0.012687215663115,0.000284272905504496,1.57087106008747,29.0810564962024,0.651597375249956,19.2371902101893,15.0984087583749,18.2954082480454,15.2374887622553,15.8568625545613,19.2021922576575,16.1844243682199,57,58,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"276",2012,0.00705308788054605,0.00048897436227882,0.00842693043339515,0.000223375087395632,1.18563630670312,20.4331258377868,0.541626788764493,14.2870818601757,10.476112159833,13.724475062413,12.6390730592794,9.80185697167408,13.2627879106579,11.7545009534176,168,169,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"277",2012,0.00897795720621822,0.000742362459917064,0.0154027016312668,0.000380028341578316,1.83785865228116,38.1323005808934,0.940832023968183,19.6303241786308,12.5077846082252,14.4452986903324,11.2798656692581,13.057578294959,15.6210524589708,12.3338838213867,37,37,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"278",2012,0.0106490650262825,0.000743954514645405,0.0162310420335396,0.000359322025803012,1.8745247628754,40.8969763879223,0.905375291035556,20.0074620235162,15.3104014447303,14.7472376608179,15.521802463796,15.6182229584816,14.7363419730967,14.9376147030373,31,31,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"279",2012,-0.00168369866625199,0.000217439704728959,0.00754100911218214,0.00018637441801461,0.51115703475004,17.7273964826751,0.438128790619741,-159.348650707477,76.5610632976278,50.6943138706141,49.3228921545405,78.8993190935875,52.3469339022016,50.3992637697152,24,24,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"280",2012,0.00421023673068082,0.000319311301728736,0.00565152008616318,0.000119704355177044,1.02407767707229,18.1252449582324,0.383909236289056,30.9844181673839,18.8553004256105,22.164378976947,25.8280502526297,17.9015039167827,21.5874839285189,24.9275131239985,103,103,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"281",2012,0.0118390952222536,0.000829398513130741,0.0155106793472788,0.000364459549005098,2.00545696836339,37.5042871292767,0.881250605911849,14.9768248647662,15.1653216845374,18.3457386003976,27.255753112402,16.1368174137382,19.5832840471665,28.1389813853019,27,27,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"282",2012,0.00316157355842493,0.00048924716015193,0.0105070342801192,0.000317482671753079,1.20566828722749,25.8928391539726,0.782383261985769,55.0654203812672,23.3822173492016,28.2734292733161,21.3951040092485,23.307242203871,28.2652551650005,21.0864733296639,68,68,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"283",2012,0.00788996814857959,0.000616087591595746,0.0101046432705666,0.000303570503723593,1.53320583793542,25.1465834794042,0.755470609834019,24.5700044675408,14.468691861631,22.537051911414,14.7509054093115,15.606591269119,22.7155029879856,15.5073928887931,38,38,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"284",2012,0.00301445801298351,0.000432686312259237,0.00454072848485994,0.000156409554634466,1.11171064231998,11.6665954930413,0.401866575209538,43.2961442173108,18.0023064399968,45.1006677696383,31.204704141234,17.517584680674,44.7827409406673,30.7292488092166,106,106,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"285",2012,0.00345699000248117,0.000557074799380884,0.0112866432429201,0.000328695108669744,1.44096726866414,29.1947930586919,0.850224949126209,30.7432474943707,11.9550052185217,15.7809494644803,13.7749930048619,12.1450990813575,15.932618534103,13.6736043734463,101,101,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"286",2012,0.0052978638471469,0.000712000982495725,0.0180972466264212,0.00050495878816659,1.61079531563225,40.9423031826446,1.14239343844018,28.2359804743589,12.8002377992967,11.7156400609872,10.6458258704343,12.307723160851,11.0392817184022,9.65215257284985,80,80,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"287",2012,0.00719668690516223,0.000748106845610574,0.0189648560664648,0.000525736694783944,1.66082139244528,42.1025938268533,1.16715246573906,20.3810208709769,12.3353362542967,12.6966993535517,12.2641953907062,12.5836539231015,12.7730254570634,12.0890218224535,46,46,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"288",2012,0.0046794057739698,0.00068937535182675,0.0170795022696391,0.000501296201475424,1.38189341428481,34.2368662342433,1.00487770209541,23.5586261240918,11.1645206146011,12.5594902287576,11.1762189847633,10.7480961227323,11.7344414002711,10.3975709870741,128,128,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"289",2012,0.00419488976458168,0.000796058771698809,0.0208179633886339,0.000633845435910047,1.54024749526688,40.2794581328133,1.22639041205889,72.0366314391812,19.7897747359451,19.0130031204937,16.4059485329329,20.174008561878,19.5866304844543,16.4390688150126,48,48,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"290",2012,0.00354303486418227,0.000221190396471543,0.0016560029723688,3.68273188463589e-05,0.435849672553924,3.26310890874561,0.0725672321957682,136.684305385616,144.550823656714,562.25099338677,659.047292691985,147.116047928865,565.906163549368,662.904699841224,6,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"291",2012,0.00343618916453205,0.000433288059417798,0.0100336589110133,0.000210566020310203,1.04929300932804,24.2984959416025,0.509927398900405,57.2197804472001,29.4225714513865,29.5763345797969,41.4131187304843,30.6869527394952,30.7823394266792,42.2386715637332,51,51,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"292",2012,0.0021021276672735,0.000213498216576785,0.00116288686917169,2.3016346074949e-05,0.458763137022,2.49880133266139,0.049457327079498,163.018444836789,127.97833301246,625.055156522955,954.023971468786,128.719996959931,625.715859716219,954.761812760881,16,16,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"293",2012,0.00557551861400384,0.000526467548814612,0.00989136503496756,0.000340006131126882,1.22127387027647,22.9455085802944,0.788729722494783,25.0116518551606,17.7116971691309,23.0574598974455,15.9810595010145,18.2430800693089,23.5215639140624,16.5429574144344,143,143,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"294",2012,0.00850885745581384,0.000673111048627143,0.015226211042823,0.000405591317868424,1.29316767271978,29.2522963911332,0.77921404153595,10.4665573062682,60.4987042792854,98.1957903835839,101.574487907346,45.8596318558874,83.1572580935075,86.7932193699738,3,3,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"295",2012,-0.00614685385730774,-0.000210636655757674,-0.00715444675566887,-0.000216107236134712,-0.539523719632009,-18.3253656000328,-0.553536037967337,-121.615700581572,-223.447524300193,-135.429115565403,-143.546313863604,-224.211256202198,-136.212176318665,-144.596277836268,10,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"296",2012,0.00846273793518487,0.00152408815488777,0.0443949268592779,0.00121306639653701,3.10691646682123,90.5008866187084,2.47288580431613,23.4982380715064,10.7709120308011,13.5196468812296,12.5637995011651,14.3875838259703,23.0134610549194,18.3280529130649,8,8,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"297",2012,0.00986692688522558,0.00121830443772063,0.0320473829892162,0.000837535741025072,2.18231726092373,57.4056491131629,1.50025613277679,32.5133729032178,14.3725945669065,12.4623182551425,13.4499480829193,14.437790175069,15.098193555499,14.1382875317597,24,24,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"298",2012,0.00309994451620406,0.000598793631345569,0.0119176776109285,0.000380291202751378,1.15920398953406,23.0714201176869,0.736205357467627,70.2776881144186,26.6931253215928,35.5328083772715,31.8934243405096,26.5734726374178,35.5924930344403,32.2615189458454,50,50,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"299",2012,-0.00384843651620407,0.000424869779657243,0.0163148304528016,0.000554265802570185,1.37831585317233,52.9267802314774,1.79808821227548,-87.941141569273,57.4323738439986,28.0591471638602,28.5580602057924,25.9427330688598,3.43049361127872,2.93158056934661,2,2,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"300",2012,0.00655175722594125,0.000719151553627046,0.0234584211641424,0.000538361902938471,1.42160953497176,46.3723050226809,1.06422688044387,17.7790431565909,9.48575263686959,9.40161929974549,9.81675519354147,9.87675312339891,9.53123179912402,9.95630835572861,202,202,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"301",2012,0.00890511170503498,0.00075410015010117,0.0228621759677376,0.000557373936781215,1.59034578994488,48.2147700068651,1.17546362199515,14.6612649879477,10.7825964044589,10.9319379607847,10.2381621236924,11.1925663884357,11.4566362393074,10.7264967446185,126,128,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"302",2012,0.00942300227855004,0.000989290059737386,0.0281391337375719,0.000590633681124403,1.93422129281585,55.0165354446728,1.15478390896628,47.0977866272193,17.5144103798545,16.2073033822902,17.2935943582122,18.491461559021,16.9276982700338,17.8612065021104,60,60,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"303",2012,0.0124336938307214,0.00185207684659909,0.0296001631938735,0.000734176448740665,3.52007073021299,56.2582855347557,1.39538110028712,21.351311302822,2.76981201991889,0.243947727605037,0.236682810596056,18.1219075237985,20.6477718161109,20.655036733124,2,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"304",2012,0.00680822908991294,0.00067467218100283,0.0205822752486063,0.000487786721625104,1.45289314961947,44.3235211919269,1.05043902250578,18.641774902729,10.8999415209663,9.70076376536816,9.4428409726685,10.7856776445683,9.67876320672667,9.42127273115369,206,206,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"305",2012,0.0222729125728376,0.00142492524730113,0.0398873161867713,0.000867496375722483,3.14326437032507,87.9880400991116,1.91362350716939,26.1891375726,14.0607015633891,9.50236767392972,9.53154155486977,15.6927251768216,10.6863452286166,10.5101558186162,35,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"306",2012,0.00729153097706543,0.000552524048859823,0.0186614664311385,0.000459463454964538,1.5649858997417,52.8573043897393,1.30139824673683,34.6276283094414,38.5761625981688,43.9726189035484,36.78092556226,41.3957481017157,43.2492458906987,35.7824480436449,7,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
