"","YEAR","VOL_DUFF_ACRE","VOL_LITTER_ACRE","VOL_1HR_ACRE","VOL_10HR_ACRE","VOL_100HR_ACRE","VOL_1000HR_ACRE","VOL_PILE_ACRE","VOL_ACRE","BIO_DUFF_ACRE","BIO_LITTER_ACRE","BIO_1HR_ACRE","BIO_10HR_ACRE","BIO_100HR_ACRE","BIO_1000HR_ACRE","BIO_PILE_ACRE","BIO_ACRE","CARB_DUFF_ACRE","CARB_LITTER_ACRE","CARB_1HR_ACRE","CARB_10HR_ACRE","CARB_100HR_ACRE","CARB_1000HR_ACRE","CARB_PILE_ACRE","CARB_ACRE","VOL_DUFF_ACRE_SE","VOL_LITTER_ACRE_SE","VOL_1HR_ACRE_SE","VOL_10HR_ACRE_SE","VOL_100HR_ACRE_SE","VOL_1000HR_ACRE_SE","VOL_PILE_ACRE_SE","VOL_ACRE_SE","BIO_DUFF_ACRE_SE","BIO_LITTER_ACRE_SE","BIO_1HR_ACRE_SE","BIO_10HR_ACRE_SE","BIO_100HR_ACRE_SE","BIO_1000HR_ACRE_SE","BIO_PILE_ACRE_SE","BIO_ACRE_SE","CARB_DUFF_ACRE_SE","CARB_LITTER_ACRE_SE","CARB_1HR_ACRE_SE","CARB_10HR_ACRE_SE","CARB_100HR_ACRE_SE","CARB_1000HR_ACRE_SE","CARB_PILE_ACRE_SE","CARB_ACRE_SE","nPlots_DWM","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","id","evalGrp","polyID"
"403",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17,2,17
"404",2016,NA,NA,4.17675851043752,30.9515324880729,65.0274478167575,863.682830582806,0,963.838569398074,11.7212388515048,6.37266635941131,0.0510258472728342,0.385073691596924,0.793395020644947,7.78621282354111,0,27.1096125939719,5.8606194257524,3.18633317970566,0.0255129236364171,0.192536845798462,0.396697510322474,3.87228980724505,0,13.5339896924605,NA,NA,15.8568031678841,5.09426708108512,17.3205080756888,51.3380638688863,NA,44.9296620764997,18.8499429714681,38.1525818856647,9.49698126277854,11.5335600417183,10.9951705846879,50.0765976064306,NA,2.91181391335431,18.8499429714681,38.1525818856647,9.4969812627784,11.5335600417183,10.9951705846876,48.3379053894689,NA,3.49078280093076,2,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18,2,18
"405",2016,NA,NA,0.941241354464794,3.6413567633027,78.032937380109,194.304348837527,0,276.919884335404,0,13.1821353781307,0.0131012104111776,0.0526787509380721,1.01491333964118,2.26363210928582,0,16.526460788407,0,6.59106768906537,0.00655060520558882,0.026339375469036,0.507456669820594,1.15861054799376,0,8.29002488755436,NA,NA,1.6976086087373e-06,1.75523523796634e-06,0,NA,NA,NA,NA,2.37529969930369e-06,NA,NA,1.57438016018579e-06,1.9965386266462e-06,NA,1.89462962462108e-06,NA,2.37529969930369e-06,1.34751055462649e-06,1.34050401674846e-06,NA,1.95036587166046e-06,NA,NA,1,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19,2,19
"406",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20,2,20
"407",2016,NA,NA,5.85511166385674,21.7732106807942,28.0613564816936,269.332055071635,0,325.02173389798,9.31455309162086,16.6081499529199,0.0861332856560909,0.315003715445919,0.388687383568894,3.08885896097759,0,29.8013863901892,4.65727654581043,8.30407497645993,0.0430666428280454,0.15750185772296,0.194343691784446,1.51662974984,0,14.8728934644458,NA,NA,32.9618387292906,7.64065090951507,84.766054813868,14.468531955495,NA,11.5974446193676,38.4959919416807,9.61552441720018,33.6890257997366,8.37165712970538,85.0544370395583,12.9901049087777,NA,14.601376575205,38.4959919416807,9.61552441720018,33.6890257997366,8.37165712970538,85.0544370395582,12.9901049087776,NA,14.6105383354335,3,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21,2,21
"408",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22,2,22
"409",2016,NA,NA,0.630300648760555,4.87685654564845,69.6728291449984,489.238392921403,0,564.41837926081,13.0067115560191,12.5227079493783,0.0102370793278243,0.0792078628292652,1.13159692974116,3.49478785422917,0,30.2452492315248,6.50335577800953,6.26135397468916,0.00511853966391219,0.0396039314146325,0.565798464870578,1.71594083642653,0,15.0911715250743,NA,NA,NA,0,1.09954344269279e-06,0,NA,1.08583710573802e-06,NA,NA,2.41690091719757e-06,1.88902446449097e-06,NA,0,NA,0,NA,NA,1.58223305718086e-06,1.33574200866886e-06,2.36531565688126e-06,9.86526039144917e-07,NA,1.79476623291091e-06,1,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24,2,24
"410",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25,2,25
"411",2016,NA,NA,2.27150961841041,17.1184384999666,97.5476707600773,178.189363518552,0,295.126982397006,22.1950577486257,19.9276089849775,0.0315007067536055,0.240431819296517,1.39978094877418,1.07743070641995,0,44.8718109148475,11.0975288743129,9.96380449248873,0.0157503533768027,0.120215909648259,0.69989047438709,0.558275388448306,0,22.4554654926621,NA,NA,2.02710269811457,8.3296979471903,26.1021653272219,30.0996012596367,NA,9.07824998119561,0.226334349203435,5.01651200294105,0.0162493133144949,10.5620997875773,28.1050466283807,30.0996012596367,NA,2.12919791906958,0.226334349203435,5.01651200294105,0.0162493133144949,10.5620997875773,28.1050466283806,30.0996012596367,NA,2.15356179053547,2,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26,3,26
"412",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27,2,27
"413",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29,3,29
"414",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30,3,30
"415",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31,3,31
"416",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32,3,32
"417",2016,NA,NA,2.17378961592169,24.4607843780242,87.0292651449721,752.861842554245,0,866.525681693163,11.7372377174211,8.09275100458041,0.0314503796926029,0.341026516061039,1.24482527738482,6.60717906098133,0,28.0544699561213,5.86861885871054,4.0463755022902,0.0157251898463014,0.170513258030519,0.622412638692412,3.30315672270986,0,14.0268021702798,NA,NA,27.9022243854415,21.3373860832177,35.1769847613175,20.6062357302518,NA,17.3827439104905,26.5765361079185,8.42127510296713,30.0954915774043,18.8074350191341,34.8985152577498,21.068846342986,NA,11.5788858187963,26.5765361079185,8.42127510296713,30.0954915774042,18.8074350191342,34.8985152577497,21.7136270139833,NA,11.8732467593838,11,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33,3,33
"418",2016,NA,NA,3.36244706850424,49.3755993057437,215.344391836315,832.416093762672,0,1100.49853197323,8.18193368935252,10.4021012362435,0.0457984133693983,0.664057265010062,3.01290604328838,8.47389724135885,0,30.7806938886227,4.09096684467626,5.20105061812176,0.0228992066846992,0.332028632505031,1.50645302164419,4.20788147386448,0,15.3612797974964,NA,NA,37.5659700063093,21.0287704610432,32.3034841225042,37.3162997103647,NA,32.3203550895513,13.2834542768111,26.1574636399464,37.9811590859284,20.6084256156751,34.1171335977261,39.0955624238212,NA,20.8370752948872,13.2834542768111,26.1574636399464,37.9811590859284,20.6084256156752,34.1171335977261,38.1945753083589,NA,20.504382166369,7,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34,4,34
"419",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35,4,35
"420",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36,4,36
"421",2016,NA,NA,4.3989868756079,64.8718520690408,136.187257517016,340.99736075628,0,546.455457217944,30.2932555929023,9.29730797374744,0.0623333956735189,0.947835331871618,1.91287949570225,2.98296415816681,0,45.4965759480639,15.1466277964511,4.64865398687372,0.0311666978367594,0.473917665935809,0.956439747851124,1.49262042597192,0,22.7494263209205,NA,NA,30.2693136842125,53.6157244135906,5.14705059041987,10.0487765661195,NA,4.9325279970464,29.9626568023171,7.55726957400713,33.0404489726196,56.5069930082211,8.56167715000323,9.51794623847071,NA,19.2455829770599,29.9626568023171,7.55726957400713,33.0404489726195,56.5069930082211,8.56167715000327,9.85098053923881,NA,19.2882162436548,18,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37,4,37
"422",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38,4,38
"423",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40,4,40
"424",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41,4,41
"425",2016,NA,NA,3.78715493946525,25.7957614279973,92.3808866083972,398.276559637261,0,520.240362613121,24.3197683211596,13.0905038559115,0.0490598892263136,0.328037680582988,1.21170109417874,3.8412901715612,0,42.8403610126204,12.1598841605798,6.54525192795577,0.0245299446131568,0.164018840291494,0.60585054708937,1.91022073773589,0,21.4097561582655,NA,NA,7.83824821855457,13.6951880334077,8.5347696954795,11.6032925827027,NA,9.23577442249652,15.2330295939095,10.6111245895467,7.08528511492133,12.8017537130057,7.89725643197046,12.9219104955751,NA,9.91968083229498,15.2330295939095,10.6111245895467,7.08528511492132,12.8017537130057,7.89725643197048,12.8636016663398,NA,9.92801414809252,44,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42,5,42
"426",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45,5,45
"427",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46,5,46
"428",2016,NA,NA,3.0601009158759,14.5705052013664,52.040095394898,1362.54836404375,0,1432.21906555589,49.0930275,37.7256825,0.0438760533816652,0.205041394303687,0.732326955860535,12.286766072346,0,100.086720475892,24.54651375,18.86284125,0.0219380266908326,0.102520697151843,0.366163477930267,6.39159533526277,0,50.2915725370357,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48,5,48
"429",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50,5,50
"430",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2,1,2
"431",2017,NA,NA,9.43040714940598,53.2734096424957,169.130310033418,644.100519450779,1764.05336249999,2639.98800877609,38.8795796666665,4.54511221354165,0.103796869878394,0.61396948524637,1.87101419902989,6.22990608572138,21.5470586625839,73.7904371826681,19.4397898333333,2.27255610677082,0.0518984349391968,0.306984742623185,0.935507099514946,3.11622072787087,10.7735293312919,36.8964862763442,NA,NA,34.4224085192844,14.4057845470279,43.6903934930626,22.646105223133,71.1153247764972,53.6175148147935,17.9243440844935,25.1428008979034,30.1224332673668,16.4468838932632,42.148843989042,35.3597199762653,81.6684183356532,31.0959995741854,17.9243440844935,25.1428008979034,30.1224332673668,16.4468838932632,42.148843989042,34.6568472613483,81.6684183356531,31.0153606292593,8,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3,1,3
"432",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5,1,5
"433",2017,NA,NA,8.3905196380263,57.0588784854943,200.908993552152,655.127802210736,0,921.486193886409,22.3672882619017,3.57167117864599,0.0955401453300929,0.62246354302165,2.34838309308094,5.31658408171368,0,34.3219303036941,11.1836441309509,1.785835589323,0.0477700726650465,0.311231771510825,1.17419154654047,2.68006522530479,0,17.182738336295,NA,NA,46.464718066959,23.8303878877696,59.7083408908184,15.2469636556332,NA,18.4618271356758,25.8471318250271,27.0543256175987,50.1628066084902,25.709169854449,60.8015952070832,19.0590502069232,NA,24.9935822736271,25.8471318250271,27.0543256175987,50.1628066084902,25.709169854449,60.8015952070832,19.9093706308466,NA,25.0549003331763,3,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6,1,6
"434",2017,NA,NA,12.4478258244058,53.7239128636277,123.699446354802,703.885973599234,0,893.757158642069,22.9827055226051,3.67695772760953,0.137545134743407,0.595860103543311,1.47657923762638,5.77905728355509,0,34.6487050096828,11.4913527613025,1.83847886380476,0.0687725673717033,0.297930051771656,0.738289618813192,2.89419670761219,0,17.329020570676,NA,NA,16.2986477978551,26.8071735586492,26.9732707531475,42.0866862426791,NA,33.0942972281801,16.0917274393354,32.5747456331615,10.5597069675074,23.0701087922894,27.8464944660012,39.0218302142171,NA,14.2112707104396,16.0917274393354,32.5747456331615,10.5597069675075,23.0701087922895,27.8464944660012,38.6641733003001,NA,14.2682111313563,5,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8,1,8
"435",2017,NA,NA,4.82554375195813,54.6393945051238,52.0400953948978,31.0995346999998,0,142.60456835198,4.31124249999998,2.66214937499999,0.0645509041088486,0.730906711566877,0.696136099955215,0.302696498364373,0,8.76768208899529,2.15562124999999,1.3310746875,0.0322754520544244,0.365453355783438,0.348068049977607,0.148623980696907,0,4.38111677601236,NA,NA,NA,1.28274378189746e-06,NA,NA,NA,1.96594946033135e-06,NA,NA,0,NA,0,1.80895777429945e-06,NA,1.99848554146543e-06,NA,NA,NA,0,0,NA,NA,1.41402139964458e-06,1,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9,1,9
"436",2017,NA,NA,1.4123542688658,10.9278789010248,78.060143092347,250.73999851875,0,341.140374780988,15.30045,11.10417,0.0197011784573288,0.152434907540627,1.08887468489188,2.67135772731101,0,30.3369884982008,7.650225,5.552085,0.0098505892286644,0.076217453770313,0.54443734244594,1.3116366441097,0,15.1444520295546,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1.94749185632777e-06,0,NA,0,0,0,0,1.73891811888891e-06,1.94749185632777e-06,NA,NA,NA,1,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10,2,10
"437",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11,2,11
"438",2017,NA,NA,4.707847562886,36.426263003416,156.120286184694,637.54046135,0,834.794858100996,61.2018,8.52641625,0.0595744761554185,0.460948556158795,1.97559163555108,6.36769886409065,0,78.592029781956,30.6009,4.263208125,0.0297872380777092,0.230474278079397,0.98779581777554,3.1674945535034,0,39.2796600124361,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,1,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13,1,13
"439",2017,NA,NA,12.4757960416479,43.711515604099,156.120286184693,156.469533959374,0,368.777131789815,35.3775487499999,5.37359781249998,0.153075128372586,0.535009451161013,1.96639962500592,1.21294552959729,0,44.6185762966366,17.6887743749999,2.68679890624999,0.0765375641862932,0.267504725580507,0.983199812502962,0.606972177998358,0,22.309787561518,NA,NA,31.2963137325884,37.6978324506178,37.6978324506179,11.7074013821793,NA,5.46473400999206,13.2415325453784,0.691703347719462,29.4863893801282,36.0537588873566,39.2954557700535,17.4895566312279,NA,11.3052431515841,13.2415325453784,0.691703347719462,29.4863893801282,36.0537588873567,39.2954557700535,18.5786537846694,NA,11.2749680011593,2,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14,1,14
"440",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15,2,15
