"","YEAR","RECR_TPA_ACRE","MORT_TPA_ACRE","REMV_TPA_ACRE","RECR_PERC","MORT_PERC","REMV_PERC","RECR_TPA_ACRE_SE","MORT_TPA_ACRE_SE","REMV_TPA_ACRE_SE","RECR_PERC_SE","MORT_PERC_SE","REMV_PERC_SE","nPlots_TREE","nPlots_RECR","nPlots_MORT","nPlots_REMV","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"717",2013,1.02746993904981,0.667567876708845,0,29.0400714275956,18.8679182578531,0,95.8309672191741,59.4835147695041,NA,97.1464615305046,96.1708493315723,NA,1,1,1,0,3,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"718",2013,3.94046437458561,1.8656964313332,0,39.4942102188346,18.6993714595761,0,9.94933542933187,17.655798411795,NA,23.4226082605482,23.2796091286866,NA,4,2,4,0,5,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"719",2013,4.23320196285304,1.67022183193277,0,51.1074495798644,20.1645890774279,0,34.397382464027,49.2716689598671,NA,51.7852826609318,51.5550772214389,NA,4,4,4,0,7,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"720",2013,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"721",2013,3.53200142693899,2.38522906778821,0.402380568314746,2.53456175088662,1.71163870892268,0.288748014078362,39.4623836798625,37.8263347750332,68.108888548974,19.7832112564898,19.7226993211892,19.6577497672424,37,27,27,4,39,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"722",2013,3.16209860895761,1.51880909720118,1.58945623548795,2.56726549401343,1.23310075662809,1.29045822165484,24.8872108123558,19.1837775634175,45.3529424887851,17.5866512892139,17.6412124579913,17.5607061122833,31,19,20,6,32,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"723",2013,5.37284492640631,1.64089481517681,0.0706163245183811,3.35718797104411,1.0253026861404,0.0441241611250122,74.3818884500272,24.118628992193,117.457532331479,21.1128684231637,21.2192838415607,21.3580464627963,16,10,10,1,16,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"724",2013,1.33734355555556,0,0,0.740740740740741,0,0,NA,NA,NA,82.7165901764913,NA,NA,1,1,0,0,1,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"725",2013,3.13885613969885,1.31473997558107,0.829952613856416,1.64714846764189,0.689923921245295,0.435526547024271,28.597913184381,16.382774319409,75.521642104367,13.4016427413089,13.3644552423455,13.5077939407931,34,25,21,4,34,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"726",2013,5.76423230269044,1.48015068567854,0,2.42440632631572,0.622543731380272,0,35.7707977103914,53.6694474728841,NA,54.6163542661937,54.7793476411311,NA,5,4,4,0,5,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"727",2013,2.86573619047619,2.865736,0,1.9047619047619,1.90476177815856,0,2.39984810072033e-06,NA,NA,103.518895273185,103.518895273185,NA,1,1,1,0,1,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"728",2013,0.275511997706456,5.3210145839688,0,1.17677511708903,22.727277259097,0,0,0,NA,0,0,NA,1,1,1,0,2,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"729",2013,1.50195856845563,1.28606366311957,0,1.03611384848715,0.887180511753016,0,106.435273802541,37.9289450523363,NA,90.5858103212333,89.7040431847744,NA,2,1,1,0,3,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"730",2013,3.91499225051082,2.3243494719872,0.978552347835166,2.23201353174445,1.32515702254624,0.55789180211108,17.3181913516322,23.0914054191133,52.5201728343756,10.6138930954448,10.5868619078204,10.6775169230063,60,48,38,4,61,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"731",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"732",2013,2.95058729242365,2.74890435802819,0.0849599220326228,1.68732156081895,1.57198724601033,0.0485851439200729,20.5259375453148,23.2918354611825,103.831127726634,12.8862176734449,12.8668525432422,12.8695006146342,45,37,37,1,45,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"733",2013,7.04337739358179,1.27553608193186,0,5.40640736305993,0.979085356336153,0,74.8998815197854,67.6701193623334,NA,57.4914250159208,57.3022877476311,NA,4,3,2,0,5,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"734",2013,0,1.39040784643923,0,0,1.03887161929012,0,NA,38.8684195456106,NA,NA,83.6344796302239,NA,2,0,2,0,3,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"735",2013,1.65349554703113,2.75002979173632,0.25507004729961,1.06844625607167,1.77699845659814,0.164819698222121,37.7485808094593,20.8139089429108,107.77217141163,59.9204365723703,59.9315690304906,60.1064506197462,4,2,3,1,4,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"736",2013,4.8144368,6.419248,0,2.14285714285714,2.85714238238031,0,1.79873804332072e-06,1.34905375665861e-06,NA,73.7697209559578,73.7697209559579,NA,1,1,1,0,1,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"737",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"738",2014,5.87640824148736,0.193684741674818,5.13822211108159,23.8837187067351,0.78720056501336,20.8834795866289,27.3925050081403,82.2065710328263,70.9033487693196,92.3199139897963,92.5796268777982,91.64093470371,2,6,1,1,6,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"739",2014,7.07849803261925,1.68828345990084,1.27076668931227,47.7019777157994,11.3773373406367,8.56369303434329,15.4169768982655,23.2250009304434,64.6698058907479,31.8381478496934,31.7415359894562,31.2797370903954,29,41,26,5,46,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"740",2014,8.40045205101328,1.13548,11.1760705,12.6897909916778,1.71526529616847,16.8826627295788,42.3561147691388,92.2139937344464,64.1073853503308,81.5758236462354,82.4054582340858,81.443019536654,2,2,1,2,2,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"741",2014,6.82070177835717,1.5845831897893,3.95569411997251,24.0186888254326,5.58001387398698,13.9297376199165,22.2424694748631,16.3371191249354,38.3455512607727,29.1700208525579,29.1292021319889,28.8071943958431,14,18,13,3,18,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"742",2014,7.06491525473129,1.57273893085927,0.35592961826745,74.9148820377934,16.6769943068551,3.77420314396637,21.3979137423673,54.7394946784419,84.3442494667772,52.5509092383108,52.1113798897607,52.3348367855774,6,11,5,1,11,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"743",2014,5.81446541756598,1.85351653295454,1.82818498838364,33.1081379107472,10.5541054225752,10.4098651165598,16.3631784685316,19.5591985309412,65.6250487405858,34.1339399157654,34.1268497258622,33.6023528710521,26,31,25,3,37,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"744",2014,3.12990111031825,2.36563740424451,2.64919113022094,11.8727417485942,8.97363877689862,10.0492510859494,29.534274581071,26.3140765350444,63.3428224171976,50.6646549334337,50.534065137476,50.2551829656614,7,5,6,3,7,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"745",2014,2.07881262220569,0.872410696839496,0.147674298593843,39.95846553289,16.7692808807355,2.83856193070195,14.3660985449336,11.8192567859933,97.0186692176848,25.2905648487898,25.180606358753,24.3084814913442,2,4,2,1,5,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"746",2014,1.86147256617813,0.775476191708518,0,45.364277953551,18.8984345760485,0,49.3469320654852,42.6032407009134,NA,77.2568403041057,76.7684574148741,NA,2,2,2,0,3,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"747",2014,5.57380754761419,4.44586171478949,0,25.060114775069,19.9888144495407,0,33.2076168726901,19.540889405961,NA,26.0680680154368,26.0203744237705,NA,8,9,8,0,9,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"748",2014,3.98396150047348,0.843670715429198,0,99.2859437587375,21.0254650284753,0,36.7309887206273,55.9062706347541,NA,77.0242880209172,76.4352695194659,NA,2,4,2,0,5,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"749",2014,3.41697766284983,1.95010877679546,0,34.3863990863097,19.6247167166662,0,31.2024465962579,51.677345222159,NA,78.9270390092634,78.365050639454,NA,4,8,4,0,8,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"750",2014,3.13504602617205,2.91165672917426,0,21.3820534492608,19.8584643700179,0,134.234088144883,63.428908733165,NA,62.2735930861335,62.8383511939012,NA,5,4,5,0,6,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"751",2014,2.12140529612823,1.09667027499438,0,38.0696152760178,19.6802636110498,0,19.7361453860669,23.574100095759,NA,36.7866192762853,36.6405078951983,NA,6,7,6,0,8,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"752",2014,1.63326104063363,3.23763621236281,0.117982634406577,9.52507820858009,18.8816958015008,0.688067487081536,25.4236605652851,17.6920164444834,99.1400878360192,24.1292826462964,24.1349758285732,24.1373476350909,11,11,11,2,16,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"753",2014,3.09315258415378,1.52243433453601,0,40.2617553187525,19.8166359396478,0,15.5719331023062,45.6914882687715,NA,44.9760024502989,44.6875240664982,NA,9,10,9,0,11,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"754",2014,3.18511846580339,1.15434523770502,0,51.352293930188,18.6110113579682,0,25.6127922152651,11.1895418130143,NA,35.3961544492717,35.1574760043007,NA,3,3,3,0,7,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"755",2014,4.0632130520017,0.936398026956754,0,85.6713591623898,19.7436094685816,0,61.1628240140876,39.3897703255358,NA,60.3746141092455,60.3440586349921,NA,5,8,5,0,15,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"756",2014,2.52262979974654,2.38904823760282,0.258328871196932,17.2467988936518,16.333524049113,1.76615137520584,46.6020296207129,57.8495247443597,217.776488711368,100.112577204735,99.5846065620892,98.2582180748119,7,7,7,1,10,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"757",2014,2.61915590272878,0.639031015459243,0,74.5206529075764,18.181815160602,0,9.41648837854073,40.779366323804,NA,0.501958547023448,0,NA,1,2,1,0,2,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"758",2014,2.96419306088152,1.29943179429889,0,41.9903472304808,18.4075703317079,0,41.6943028048531,34.3641486346487,NA,61.8576917449325,61.6472177134942,NA,5,4,5,0,9,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"759",2014,2.78913301631897,1.47999257334666,0,33.0624492329295,17.5438672286653,0,32.4909444172336,57.0798589494577,NA,154.934799277108,154.202839080238,NA,1,2,1,0,2,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"760",2014,2.78552041656938,2.03109029075469,1.2511785398589,17.0190037759263,12.409578160685,7.64446462770567,21.250522601843,20.1320444573874,70.5740489152757,27.987291006402,27.9879829132126,27.356384300873,14,17,11,3,25,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"761",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"762",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"763",2014,3.99056144608672,0,0,Inf,NA,NA,54.6820655748895,NA,NA,NA,NA,NA,0,1,0,0,2,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"764",2014,5.58801000463778,0,0,Inf,NA,NA,25.6685693276365,NA,NA,NA,NA,NA,0,2,0,0,2,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"765",2014,2.83082270553231,2.41851178334765,0,20.7242036165308,17.7057116820217,0,21.6529337217477,55.337249147976,NA,61.8683262038011,61.3879085384497,NA,3,5,3,0,7,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"766",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"767",2014,1.82329775107063,2.31019584666643,0.0621391532224047,1.19927787629644,1.51953610823691,0.0408721568749074,23.835774015436,16.6278805943788,70.8634457913035,26.1786464541999,26.0071004616557,26.317826677977,38,24,25,2,39,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"768",2014,4.63507269988487,3.26116109255924,2.65377339597573,3.41073433822345,2.39973671203612,1.95278836678076,14.5351965590181,34.1980470649729,60.758987490785,21.8125321545963,21.6288277977729,21.6211530041498,26,18,18,4,27,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"769",2014,5.12658426912422,0.914743406190351,0,6.45638107970544,1.1520208603772,0,39.9816752029828,48.2650907445627,NA,33.202067642788,33.1173335677282,NA,8,7,3,0,10,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"770",2014,2.4072184,0,0,10,0,0,1.71773625525061e-06,NA,NA,95.7987834055635,NA,NA,1,1,0,0,1,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"771",2014,2.53508690859973,1.3949210261729,0.116130694938808,2.31838961095594,1.27568423954725,0.106203931607197,19.9695981291456,15.2139081527541,74.9014055876272,11.2914469838672,11.2532510660897,11.4229977973176,45,33,25,2,45,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"772",2014,1.6125201716882,3.63623884745883,5.08918827776567,0.777860493296978,1.75407823932443,2.45496371067379,27.2994223562407,63.9814021907009,73.8305689789894,40.6134029362169,40.3932034610285,40.3342283566457,6,5,4,3,6,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"773",2014,0,1.58458065182177,0,0,0.970235627710092,0,NA,67.1611478033626,NA,NA,71.0970822193165,NA,2,0,1,0,2,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"774",2014,0.395113948536563,3.51249648638876,0,2.27824181170864,20.2531861717609,0,77.0377779025452,3.77288126811595,NA,80.1969702631219,79.3888636714153,NA,2,1,2,0,2,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"775",2014,2.52501139415343,1.70656208026765,0,1.57691910931142,1.0657814700684,0,32.9233558834566,35.7337548065339,NA,46.4456202260725,46.2207526409535,NA,7,6,3,0,7,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"776",2014,3.15245303523576,2.32496615951479,0.324719387161596,1.65919318483337,1.22367184022035,0.170905700462401,22.6664652871181,14.0171754838367,60.8502339546674,10.7115491897086,10.72342926072,10.7847057940686,80,57,60,5,80,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"777",2014,1.18000901960784,1.18000933333333,0,0.668449197860963,0.668449375579564,0,NA,NA,NA,96.8234447712496,96.8234447712496,NA,1,1,1,0,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"778",2014,4.50229594881794,2.65916520675226,0.152078579620359,2.40050529458185,1.41779665986919,0.0810842822686955,15.9826017592865,15.7649374702977,83.9202075887232,14.7087304902116,14.7118676858624,14.8073806889666,53,44,46,2,54,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"779",2014,2.88947357332914,2.75392088888889,0,1.89140283612603,1.80267223337495,0,41.3124953985439,49.9720946990379,NA,54.7331354016002,54.9744984797716,NA,4,3,3,0,4,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"780",2014,4.45214637300434,1.2352087423642,0,2.9740479362465,0.825123368211034,0,16.0255696748171,17.059201185881,NA,16.2216191018532,15.9356142824786,NA,4,3,4,0,4,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"781",2014,2.72848879458683,2.19536752941177,0,1.40648477200075,1.13167076411986,0,60.1778758021216,31.7065579673981,NA,53.2673186629018,53.2344384717159,NA,5,4,5,0,5,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"782",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"783",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"784",2015,11.3684035036219,0.414567540355094,0,537.692528279185,19.6078428114375,0,32.5955384603867,87.1340670053768,NA,107.327142211302,106.601827914616,NA,1,4,1,0,4,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"785",2015,5.98457385269349,2.03494248690901,2.22553917175475,26.8708762812907,9.1369392627119,9.99272282628323,14.8082450079595,19.3536749637651,40.7449657873898,23.1502166016657,23.0825589916826,22.7922716996467,38,44,32,8,49,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
