"","YEAR","DIA_GROW","BA_GROW","NETVOL_GROW","BIO_GROW","BA_GROW_AC","NETVOL_GROW_AC","BIO_GROW_AC","DIA_GROW_SE","BA_GROW_SE","NETVOL_GROW_SE","BIO_GROW_SE","BA_GROW_AC_SE","NETVOL_GROW_AC_SE","BIO_GROW_AC_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"280",2011,0.0127686922905027,0.00082452389358263,0.013348481539339,0.000447428144935672,2.00447311333298,32.4510575832636,1.08772795264317,28.9652597695848,16.3634250158455,34.7830480750024,13.7099216300489,20.5465590605409,33.608203129075,19.1283986158244,10,10,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"281",2011,0.00411645613607077,0.00048362711224797,0.00626655330764713,0.000182949573875799,1.36628186601997,17.7034701526324,0.516845889844205,60.3093161827679,27.2021777437566,49.3432176678628,47.1662799850443,23.6316800563927,45.9055294667412,43.1025908083911,26,26,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"282",2011,0.000624105753630456,0.00022201420812946,0.00356343335685449,0.000131161416954718,0.659710269482283,10.5886627704558,0.389743226138118,815.528328937697,153.946915698011,233.520609286948,148.607188506822,153.884133505426,233.732833711641,148.998861471206,18,18,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"283",2011,0.0117498800878833,0.00120640767312808,0.0319821417547581,0.000822386507958202,2.50139339963646,66.3125078474996,1.70515508876271,26.4933253966443,18.1016881832854,16.6118310534936,13.7046795413495,17.2569876608582,15.6337121767644,12.3453031911909,19,19,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"284",2011,0.00945226945375069,0.000734902779689581,0.0178930261218537,0.00050731694192285,1.77269373284501,43.1606140899889,1.22372317586362,30.5589727123524,22.9967704883636,23.3934381481126,21.4181344775237,23.9592330641245,21.7138740216921,19.993891811824,9,9,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"285",2011,0.00703799914128795,0.00087795255081374,0.0209432685740652,0.000578824024010779,1.3962076416695,33.3060728595687,0.920503647670585,33.9369977133211,27.5846148342453,38.5333719801572,34.8318677926124,27.7764016321039,38.2226354300457,34.1650165764558,20,20,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"286",2011,0.0134690388272759,0.00130314222789864,0.0298545735443585,0.000860947705558356,1.90659117151779,43.679396715498,1.25962865711366,42.998471929311,25.4895453800234,25.8455555925537,25.641003429067,17.9456948858271,23.4647913974994,21.5929846208947,7,7,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"287",2011,-0.000314405955156399,3.60867890544184e-06,-0.0171923009513411,-0.000326040078042537,0.0060119737915873,-28.6419671699467,-0.543175066433022,0,0,0,0,0,0,0,1,1,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"288",2011,0.00263734656971212,0.000453385608056604,0.0106649947860269,0.000310458428329927,0.842320219451205,19.8139080486441,0.576783662371331,44.6869788299055,34.0381079621795,42.3467072961544,48.4078078497339,36.3344110501261,45.3063064981651,50.1711082596894,9,9,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"289",2011,0.00249125832269458,0.000336276428912247,0.0078148464361979,0.000138313548608824,0.672451959087489,15.6273480510896,0.276585596650956,488.396825627417,260.061621813077,285.171027292342,491.213043680775,262.117353489445,287.71275435754,493.542590730267,6,6,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"290",2011,0.00617324774998311,0.000617003164855203,0.0142906325990334,0.000524636433828836,1.53801715583323,35.6225694728504,1.30777260436464,51.2722081071583,41.0059307270487,42.1679252548647,23.6619420051115,41.5108961235646,42.3138807183629,23.560076531419,27,27,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"291",2011,-0.0150563398510379,-0.000795436123308648,-0.0208414877375063,-0.000635285844350639,-2.22373100609622,-58.264719362115,-1.7760129172162,-96.0569826133745,-113.874683579223,-83.2125946778511,-91.0962545464045,-115.74323846836,-85.1522923556751,-92.9098823549652,5,5,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"292",2011,0.00738005260910955,0.00106395687306596,0.0214374454758302,0.000718027542303293,1.75028382001442,35.2661042083993,1.18120576259509,144.941600465641,43.3926710298472,38.4620070042473,32.9998801475569,35.6399122619242,31.8018483601585,24.1299020553558,7,7,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"293",2011,0.000842586224365335,0.000561555035766272,0.0127980529257009,0.000358602331064691,1.14432126626269,26.079517049742,0.730749877451898,530.688772856858,53.928035711807,53.8553667173663,58.4310101773581,56.4839846805031,55.1902932352679,59.5662319996867,14,14,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"294",2011,-0.00678639559100094,0.000213042482470134,0.0123408443153756,0.000416856509599559,0.951131568793203,55.0958967329972,1.86106255118704,-1.68568948102859e-06,NA,0,0,NA,0,0,1,1,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"295",2011,0.00207722545272451,0.000439506371598852,0.0275840755396847,0.000633846263192595,0.873035716650986,54.7930239767348,1.25907259232631,129.455095942765,51.275097672005,21.0967960831217,21.4480030868295,52.7939441828155,21.9269742793232,22.2186041237359,41,41,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"296",2011,0.00670097646855963,0.000681876487574277,0.0231204710937643,0.000505618691448509,1.42573169136907,48.3424622471258,1.0571952623138,43.6232886823158,21.0716801831422,25.4662898214568,27.566504214523,22.0273423583807,26.4529489559454,28.3262846374021,27,27,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"297",2011,0.0026332115395665,0.00073341129796634,0.0208459510450393,0.000428125921446022,2.12884779650312,60.5088264542667,1.24270641456366,152.527534480122,28.4568920268654,41.6643820618587,44.5493208823534,23.4074164825872,37.7208457048959,40.4835093919507,11,11,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"298",2011,-0.00403568975801417,-0.000112249806568933,-0.00690661009145097,-0.000286099336796525,-0.27260062229826,-16.772823637293,-0.69479725296415,-38.4345166881222,-96.3676515785349,-38.4088340072447,-25.0303553730615,-96.4883712920439,-38.5730884770729,-25.1747910713806,40,40,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"299",2011,0.0192455540021571,0.00132254923245421,0.0342827871352516,0.000792829146849171,2.64890656764465,68.6642869477267,1.58794113865367,35.9058233175441,22.5317193038588,19.1904446969186,18.8260031781437,22.0935128973237,18.6062056525056,19.8025807015611,9,9,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"300",2011,0.00755356279072863,0.000747025921090631,0.0146795419110343,0.000337569490446755,2.43494517524227,47.8482456122203,1.10031416429604,52.2238826121309,11.0969468638273,21.8017354749991,17.39311455881,5.65870039812066,27.2399819407058,22.8313610245167,2,2,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"301",2011,-0.00652701376278997,-2.03701572522907e-05,0.00379905969225302,0.00011135419257348,-0.069347888349783,12.9334675284795,0.379092709900288,0,0,0,0,0,0,0,1,1,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"302",2011,-0.000917333229315267,0.000554900787542618,0.0511955609568426,0.00117343892087469,0.859898952449261,79.3349193678342,1.81841316767971,-140.42232271524,59.0757090002382,103.484384892001,107.845810144407,64.3875281797453,108.796204071508,113.157629323914,2,2,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"303",2011,0.00542819064834597,0.000620196328310693,0.0215938658181521,0.000497974366941535,1.37672454422069,47.9345067350434,1.10541372476124,39.9218531449931,20.3834992586006,20.3814159492291,20.2284805717983,20.0024239577691,19.7303930383984,19.6772136876782,64,64,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"304",2011,0.00104147261932309,0.000294252440240865,0.0125009683814914,0.00029623734046075,0.679316760058267,28.8599725173195,0.683899138322686,509.273454361015,122.37246573134,90.1824696471817,73.0232444262225,123.445322926604,91.3602908061482,74.0825948373997,32,32,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"305",2011,-0.00362543470616569,-1.43842320414456e-05,-0.000546304928735548,2.83062893914858e-05,-0.0241791287276277,-0.918309518254053,0.0475813663896816,-296.825812968599,-3047.37934950209,-1766.71396216907,821.272061241231,-3055.26413095317,-1773.10387417086,815.548767794049,7,7,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"306",2011,0.0130508803464972,0.0010773769105373,0.0330788123756479,0.000737353297308825,2.96044238096829,90.8947621869197,2.02611725734045,38.1954974468613,13.8030851935815,11.9421834183751,10.0001398883537,19.5626308535146,16.7163724459396,14.4614991887707,4,4,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"307",2011,-0.00110453751691193,0.000606957469122625,0.0123178392430574,0.000223989893620414,0.869773318910459,17.6515299098742,0.320978722707288,-1190.09966899351,73.1279945996997,104.664491789484,144.14653318344,77.8475491399415,116.367968768516,155.901932044449,3,3,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"308",2011,0.0113788197812987,0.000737249160058872,0.0196136009999721,0.000405148240425521,3.41771041707532,90.9239536449398,1.87817014488219,NA,NA,NA,0,1.57034478446927e-05,0,0,1,1,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"309",2012,0.0261374024187368,0.00124779820230763,0.0251637300876957,0.000431407746641368,3.54662385083746,71.5230116055698,1.22619266548447,29.4904193231928,25.7457374714963,26.8311899258298,25.6577155537716,23.7882535205704,26.5476518672282,24.0986716995009,5,5,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"310",2012,0.0167247341790369,0.000838467733177509,0.0145139432015193,0.000284215771207037,1.98383165143734,34.3402837950857,0.672460275390019,21.8712514649035,14.8959253860074,14.6385862003082,15.9354522706866,13.731313438016,13.9301595026933,15.1090242627722,46,46,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"311",2012,0.0330982833746898,0.00179412825050912,0.0342413427231623,0.000797014566652447,1.55946536043981,29.7627484861054,0.692769097252512,NA,0,0,0,NA,NA,0,1,1,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"312",2012,0.0148611240596981,0.000810157902432522,0.0137972661086283,0.00025823417703997,2.17963284869284,37.1198927298342,0.694748138901676,22.9008279569631,14.0806157702419,21.8962786934008,22.5064606352215,25.6377080633872,28.292125481222,25.5273676596306,11,11,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"313",2012,0.0134400613489536,0.000704791032151867,0.0109261019897783,0.000320349108161909,1.74683274569137,27.0804704768091,0.793988979232172,43.2403102260394,27.7699085547838,52.00377145699,24.5128529987413,23.8581569376741,45.47849096986,19.9683424271932,12,12,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"314",2012,0.0126627815979485,0.000725542892429718,0.0147480998886832,0.00039732475023528,1.50520917443805,30.5963651351255,0.824288771243643,26.1676707995369,22.1514502293316,19.3324232008003,18.9628190868441,20.761556059141,18.8495106585176,17.0735926345567,32,32,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"315",2012,0.00779568807689628,0.000582986587636419,0.011884601763845,0.000271495194260234,1.49824305262618,30.5427644538102,0.697727524523208,64.0974658843382,69.353358945751,78.4758606604824,57.3632198363642,72.1628817571026,81.9550861247698,61.385779737279,6,6,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"316",2012,0.0133280834828122,0.00109425032159928,0.0220560612494472,0.000492467941673999,3.16073168523134,63.7087239240127,1.42248898308269,11.1640738051544,6.57945769892178,7.7521460433646,10.3277953762324,7.37234660221038,11.0846719972698,12.9028455294035,4,4,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"317",2012,0.00107074088531465,0.000350263907443791,0.00881932429379738,0.000253240756131504,1.12125326409499,28.2321299493853,0.810665953242412,251.05870548077,29.2647919415239,35.5421385391924,34.1140798553426,33.7141134876877,39.7604731054446,30.6610503746485,6,6,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"318",2012,0.00689872512598449,0.00050389455081252,0.00974173943951112,0.000210270285089266,1.62134152189546,31.3452221765394,0.676570015465131,22.2025584672246,14.4956104456088,17.2824336189495,18.8701478653948,14.52456633788,18.4103560922699,18.8511539186764,27,27,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"319",2012,0.0118904275406441,0.000854368121457635,0.0200011863133184,0.000439203356671092,1.1174593691278,26.1602843998396,0.574450162100094,7.43624141888691,5.0299880781059,6.86882441466425,5.86393528307271,17.30915797799,17.1297683201155,17.6128987341001,4,4,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"320",2012,-0.00298246910578434,0.000352567822150626,0.00347740126022226,3.05983489147258e-05,1.29037153753352,12.7270253518966,0.111987640545976,-190.935651279703,96.4608100674849,81.4191549941286,225.826506059398,71.6589571613804,76.818894607014,240.694952922451,10,10,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"321",2012,0.013053198763586,0.0010327470894463,0.0231080058534625,0.00054801766401536,2.68064947747496,59.9802840885114,1.42246178149719,11.4716789098162,5.48856299029784,8.89247253377629,12.3182862305082,13.7884695192224,8.47224532362679,4.36812617720841,9,9,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"322",2012,0.00420991809708431,0.000611258646166773,0.0100759748919357,0.00028115638011455,1.66193881434995,27.3953650722752,0.764430415740919,91.1165294766306,34.6453961589478,55.5857653447004,43.9283979737042,32.2508848585403,54.5856753756549,43.0075955824596,30,30,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"323",2012,0.00182967934187041,0.000601853478091246,0.0132025620096479,0.00030146076503418,1.46967788337511,32.2395966722754,0.736142990285925,129.530756661388,23.5684926093818,30.1931052694305,30.8544425358996,27.1108911253462,34.3170465183381,32.1913636281871,21,21,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"324",2012,0.00695811318318827,0.000754697850795521,0.017774802077856,0.000463652493879962,1.72326260515046,40.5866423263727,1.05869521643116,58.9807704582116,23.3667349216824,17.7221317791552,17.1919314687498,23.0960905993253,16.5465421816239,16.0641276716697,19,19,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"325",2012,-0.000483565166048224,0.000802838141754049,0.0221212105328445,0.000559926736254264,1.44928749212025,39.9333216353737,1.01078258885914,-771.58696489926,48.1963444555232,50.6889034735342,32.7155250405276,47.3048889907091,50.8954837133304,31.5663672416784,4,4,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"326",2012,0.00295446373791651,0.000499114958383263,0.0115438139253015,0.000354837810682314,1.09370442933539,25.295816543793,0.777551701708194,87.7208297657756,37.0746946214085,45.1049521104748,36.9941503773595,34.8195888623197,42.0425161665932,33.2461769366899,26,26,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"327",2012,-0.00574896850293432,8.18494977232404e-05,0.00662796598459693,0.000260640162533407,0.131597913202333,10.6564672552821,0.419058179221717,-140.720264299254,676.502906588613,250.947844396817,187.674505608806,675.219921183139,253.214649071092,189.997065583023,10,10,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"328",2012,-0.0246541095261471,-0.00177122432372929,-0.0558585206459257,-0.00155861269127597,-2.56592858550331,-80.9208483358735,-2.25792340625316,0,0,0,0,0,0,0,1,1,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"329",2012,0.00474078294058898,0.000566204552278278,0.0127782848647141,0.000301361175606707,1.4914447841078,33.6594014206279,0.793818332407746,39.3046626259073,18.450144885122,20.0684705533717,27.2248724957878,22.5624005939737,23.2533436691289,31.4000678216867,6,6,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"330",2012,0.010864248641379,0.000630600506391543,0.0092557922769967,0.000296779740283279,1.23121673541742,18.0714830316199,0.579447969460922,17.0711967047501,50.9344638754568,173.413689739901,115.571334406919,48.7480102363242,170.941929744119,113.220383135763,4,4,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"331",2012,0.00825082477484178,0.00066570682029493,0.0138488536172332,0.000406046792377924,1.5857245252615,32.9881956412494,0.967210095267132,36.5867184705378,20.3333417456705,24.515288142737,20.6159217085178,24.0397146969597,28.2576445650009,24.7683779133242,28,28,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"332",2012,0.00853748894788912,0.000621828953189017,0.0130631188319726,0.000338816183152916,1.10351445297413,23.1821634519781,0.60127234843811,19.2183619614915,116.122276511379,201.553422259546,212.647699469237,83.608471744455,169.039617492622,180.133894702313,2,2,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"333",2012,0.000578063191805178,0.000501431614169134,0.00984155789671471,0.000327824267232876,1.12593782030506,22.0986908952561,0.736111825543545,3.13608983778854e-06,2.55644881698773e-06,2.94727013010815e-06,0,0,NA,0,1,1,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"334",2012,0.0101930370214938,0.0017205414752448,0.0406639497465665,0.00127774890254589,2.58183214229239,61.0200300305518,1.91738079775288,6.45209338863092,6.58593840880414,19.8276263478713,21.2456808508108,14.1506486529732,27.39233659204,28.8103910949796,2,2,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"335",2012,0.00886607619335528,0.00102630591956385,0.0343300674632362,0.000723602087518895,2.04000249978676,68.2383508735989,1.43831389768927,29.0330985234365,28.437558341156,17.8892218625596,32.6067781154987,32.4257828157798,25.2733741167663,35.0479713610827,5,5,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"336",2012,-0.00392851799449496,-0.000292217111271431,-0.01191007663993,-0.000337758275935678,-0.509542407195939,-20.7677404467976,-0.588953070618631,-108.819392707518,-216.765692275386,-160.928361950049,-161.710991021675,-216.238354381779,-159.875320097532,-160.632511832627,9,9,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"337",2012,0.00947151284652859,0.0013852401593474,0.0343318595437788,0.00117724412791128,2.00676293512776,49.7357102749064,1.70544426217194,2.36322680747697e-06,NA,NA,3.36111394006366e-06,3.28843914980663e-06,2.45135894017852e-06,0,1,1,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"338",2012,0.0200811584975787,0.00115038190012159,0.0356887488638494,0.000858271433804704,2.14017234344409,66.3954059799263,1.5967295605075,61.3382487009515,29.8992315745946,24.6717036753092,27.9389838693337,36.5967124224093,25.0988780621009,27.6586030283387,45,45,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
