"","YEAR","TPA","BAA","TPA_PERC","BAA_PERC","TPA_SE","BAA_SE","TPA_PERC_SE","BAA_PERC_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"796",2013,7.25946198259727,5.00668018685151,7.24599523200034,6.73778018190138,45.6501816322557,60.5620715148521,57.0501646248896,63.4883338248619,3,5,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"797",2013,16.2358900132729,5.3689178802403,10.8433734939759,5.97363273018267,23.3113519939349,33.7164456783908,69.3896388423078,71.8725000030903,3,4,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"798",2013,10.1225523984217,2.39747645116103,5.57368934475473,2.56447090308128,46.4568614258398,42.0528667455995,61.0650827852028,59.3239290929297,2,4,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"799",2013,24.072184,9.23447927033712,8.82352941176471,5.29631290679905,0,NA,73.3826097501479,73.3810908129173,1,1,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"800",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"801",2014,18.5563044674187,11.7843073433622,9.95013279439148,12.7592276078991,44.5609573802895,27.4018110562646,43.128655644996,40.3402029121601,6,6,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"802",2014,23.2840032004641,9.19269423949019,11.5885703191839,11.4488886774826,12.6287028078188,15.3480835266764,17.7725643633193,19.9728035203213,35,46,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"803",2014,18.054138,6.21755156691612,9.52380952380953,8.45486579914617,92.2139937344464,92.2139937344464,77.8096746507802,91.3731938076945,1,2,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"804",2014,21.5600907898338,9.04322731707516,11.4798453185831,12.4353139668051,34.8366267592544,32.5209832471489,22.1350374672825,27.2893213149719,14,18,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"805",2014,21.0552225552251,8.02365497766686,11.424971279417,11.9553335508787,39.6630812365006,27.6582511985049,29.7606078219083,29.7279046424757,8,11,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"806",2014,29.3555983789119,11.8296358377833,14.5661705752428,13.6529695399711,14.2241176254706,13.8866741581266,17.3035052568146,16.8940560679168,35,40,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"807",2014,19.5092028544813,7.11444018519079,10.650697890527,7.78309520270133,31.9414325394728,35.4108796312747,41.3782576357494,41.9640156635122,6,7,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"808",2014,39.2534311456941,9.42914506449011,15.5545012818506,6.99303159194983,3.76462491193983,2.1978092042802,5.135344167123,4.62715773074829,5,5,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"809",2014,23.6558575548317,15.8475794150896,12.750432409939,12.3987244813471,20.5046185625332,50.5181569283309,54.2994563549097,56.1389009939517,6,6,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"810",2014,0,0,0,0,NA,NA,NA,NA,0,1,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12
"811",2014,54.5029705793264,23.7553717514727,19.176339493377,18.7121245296884,14.5274969608324,13.9552828521147,13.9036862705554,12.6764238006648,32,33,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"812",2014,13.2877913217626,4.83460887866278,5.6371990478154,3.99551125813542,25.2689569182982,32.1407070935827,48.292885358165,54.2065744106252,6,6,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"813",2014,15.6618590969465,8.3504911502156,7.41452338019863,7.37970027198634,37.7125315957816,74.9476062613031,44.2574220380523,46.2351667541742,7,8,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"814",2014,29.9610845058351,11.4375898633664,13.8803309343472,10.6389928429964,15.9692414647532,53.993871355373,23.2789982386199,55.0070308921363,9,10,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"815",2014,16.6818328125477,13.6105607787237,8.84191084659851,10.6487080676985,20.9632445622061,26.6031626482503,25.645673683859,26.0100127479549,19,20,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"816",2014,24.0151115312869,8.71410842949147,10.4055226713733,5.63368638487864,19.3463254280072,27.1419880420249,19.4992873281402,18.640661689079,16,18,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"817",2014,19.3020070561342,7.19504727276083,10.0571631451448,5.41216734666224,32.1471825898666,31.6951812604165,41.00057370962,43.2663771765005,11,13,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"818",2014,8.63584246736251,4.5582376656117,8.21896674542407,5.66826601905648,18.8339608939427,32.7364084339071,40.861953804955,48.539913995687,4,7,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"819",2014,8.09751285079967,4.49262092829902,5.02084829708611,4.04619662150282,32.6103004574468,54.268097874761,45.2560879527349,47.9339802206955,9,15,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"820",2014,15.6593009996592,6.69677982520299,7.77399547566457,5.55116765372762,44.4725271981108,48.9115385594459,47.7476898012513,52.3739711655189,7,10,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"821",2014,7.7571796686013,16.9884284964955,4.532413072237,15.3110028286959,36.2283077447696,36.2283077447696,39.5522250511276,34.1678046353119,1,2,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"822",2014,16.6600520740961,9.27114989609297,8.46040347342692,8.2308999431836,27.5089553341926,36.9405150642694,41.9047303124411,41.3423819261857,7,9,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"823",2014,7.77891989458027,1.84935932668873,5.7843856192795,2.14657809467585,99.0548641115033,99.0548641115033,91.458455055531,84.9716987295946,1,3,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"824",2014,14.7570538493315,9.13107841921387,8.11039431303681,8.95794994593001,27.8054768485492,25.5998759641365,12.1641389090465,13.9572359227697,14,26,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"825",2014,NA,NA,NA,NA,NA,NA,NA,NA,0,0,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"826",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"827",2014,22.5463802621399,12.54396139045,8.69565217391305,3.83436418754217,244.705169576284,244.705169576284,143.081236502934,151.358441714802,1,2,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"828",2014,0,0,0,0,NA,NA,NA,NA,0,2,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"829",2014,11.799300840508,5.01114254634823,8.48686719808842,5.32136753574645,42.3421596535888,42.8519161309416,51.0496584340184,53.3118723792156,4,7,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"830",2014,NA,NA,NA,NA,NA,NA,NA,NA,0,0,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"831",2014,20.9849977890771,10.6517058772684,11.4799834478674,9.14951639854207,14.125374454351,12.240017912634,23.0517756597987,22.2912864027581,36,45,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"832",2014,16.443345363474,8.67402857777312,10.120660297947,8.94524212367821,49.8050047458457,50.3346938547,28.3352176779858,34.9868276846243,24,31,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"833",2014,7.96021403234319,6.83346013268067,4.92456588431559,4.81001661777549,43.6222315365205,36.9793718377074,22.6601583959258,17.0490139463239,5,10,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"834",2014,0,0,0,0,NA,NA,NA,NA,0,1,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"835",2014,11.7005902716363,5.00090990387522,6.96261392135794,4.31050844537095,19.1603200278492,30.5389346354659,26.6676502399725,30.9670466952573,41,52,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"836",2014,13.9283373038283,5.97736607157234,6.08458845594923,3.63655770748848,41.2069736065017,52.4065318582558,41.3138922865099,37.9048811615042,4,6,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"837",2014,20.8176154250233,10.1855391727164,11.9188349164907,7.46684550513512,41.3489062530553,27.5673510347661,71.9716344382999,71.809696583489,2,2,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"838",2014,30.09023,19.1425930415969,14.9905949844672,16.8045126162902,NA,2.89351655689524,76.2279425031791,73.1476514963258,2,2,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"839",2014,19.0545865560554,8.92624634978741,10.1350326159382,6.11683068609451,22.0261486384492,28.8037563920393,41.2097467399292,41.961779863964,5,7,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"840",2014,22.5957211038318,13.2174013871785,11.3518991855993,10.4329163584689,15.5219169423951,18.1834775314475,10.1736566496299,10.3715819249139,97,111,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"841",2014,29.6750756910818,9.50046954748469,12,7.4205483030921,0,0,97.8023945403246,97.798710403606,1,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"842",2014,24.5208826333915,11.5426244972832,11.8071601211059,8.96687122087232,15.50871855816,22.1923166401476,12.6826011063809,12.2648963277575,54,61,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"843",2014,19.8718955368031,10.6404713965999,12.8826143180494,13.1059239457593,24.3712132732832,31.7657752739637,57.8302328680436,59.8964327583269,3,4,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"844",2014,21.827195143738,8.31007029205531,11.9039166870981,9.13793904868034,7.69092630572514,10.4305542986088,12.367509268776,18.6473342270123,4,4,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"845",2014,16.2222652429633,5.18929202723105,7.53424657534246,4.31320455514834,46.640953511581,45.6923144633232,54.2679855306105,55.6027944801245,4,5,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"846",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"847",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"848",2015,6.76755835449407,2.43238634969476,3.63374452617162,4.81707086879792,65.2233525588563,75.007298635005,78.1100486680774,77.6910495605631,2,4,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"849",2015,22.5190975199586,8.7325017044968,11.8843397091846,11.7959944541971,14.3694756870216,15.6623026860256,12.2697220397926,13.2903094464358,38,49,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"850",2015,24.072184,7.8872282190252,7.27272727272727,7.66038024559122,0,0,125.103071797473,125.09470099015,1,1,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"851",2015,22.8835293452944,10.2111359412245,10.462653830334,10.7525912733396,24.4952188569382,22.9504777971585,25.3389668938142,23.8923777803186,12,16,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"852",2015,22.0626279376077,8.48350978409565,8.88276340975015,8.78022771887074,26.5559513948267,35.3521346916363,35.2461441257498,36.6559676311103,9,11,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"853",2015,34.5856289969659,13.4903572703073,18.2748592745512,19.0692574982982,20.1915428835977,18.9448066747029,16.3631357633709,16.1064775070006,34,36,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"854",2015,16.0390961820476,5.83084071392925,9.36539451648155,7.34052904710756,38.8759996802951,41.9729330453122,37.6175241410491,40.9445493507378,7,9,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"855",2015,15.5728708409803,9.90657340324959,7.39581859459302,11.8838531900238,28.8366055581397,18.713578384332,94.8499823667371,89.7979956394289,5,5,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"856",2015,16.7267282949908,11.6380572668379,10.5425143239164,10.136111506011,24.5429469318049,11.5376268019562,66.3636155322892,60.2546684278383,5,5,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"857",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12
"858",2015,57.7139812949381,21.7649057032337,17.8974288101034,15.4301242901597,21.1393783283342,18.4197362547833,14.7313779725138,12.4657291521488,35,37,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"859",2015,3.88605051373678,0.961715420233447,1.91884918713434,0.987387372103696,69.0702743824623,71.353664375254,54.637373695705,54.8378333147409,2,4,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"860",2015,47.3008550337566,26.8090114610184,20.9959221438464,15.7284963427078,20.1517502683516,7.12778808941139,23.6628751425518,19.4069404793951,16,17,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"861",2015,49.5700882497409,21.6215314872932,24.699688479208,22.3716342055227,28.5296193968395,32.8379211963793,38.2455769643769,47.3182118781823,8,9,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"862",2015,35.9712650710981,18.5087509574082,15.6270614787398,14.5556616016058,22.5658158349869,29.6382690282938,26.5066350961924,25.596781769877,28,28,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"863",2015,22.1506565979582,10.6893495398313,9.31957827356467,7.10505410468061,33.456176455282,47.0874022923033,31.0237200922858,33.0403702057147,12,14,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"864",2015,26.1984083254523,13.2024152034944,13.1695292040884,8.18134323793262,53.6088455882034,46.9571795248328,44.9157931646772,46.6561253253436,7,12,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"865",2015,13.9334529149124,5.48371976419448,10.0022913211041,6.15659215365921,63.0935940990821,56.7903260064855,35.6834240496139,30.8876008391533,4,7,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"866",2015,8.74815012766336,5.02373118068264,5.67271276040138,4.15987634033397,24.9418976751444,28.769852259846,15.750990268755,18.1100578712281,21,33,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"867",2015,8.22945582334419,3.19748833097917,6.63657952972925,3.8385267301145,49.0772034056233,52.3837740220657,40.4607158956779,38.6674394477005,5,9,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"868",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"869",2015,24.8768584625475,13.4834080432883,10.6275135188258,10.5131616243552,26.409022640188,44.9973258067241,24.8195558342851,25.0744769266301,10,11,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"870",2015,15.2902193146286,13.687485538531,8.30508356922387,11.2915474811413,24.1346433852568,21.8997751444493,53.869585780846,55.0049965934552,5,5,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"871",2015,8.09671357590582,2.60661974794001,5.14664109028125,3.01241667577153,33.9114809261108,37.8405281360506,20.1954026695656,17.7780078895695,10,22,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"872",2015,0,0,0,0,NA,NA,NA,NA,0,1,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"873",2015,6.018046,2.20697971472016,4,2.81936996054392,NA,0,113.99476663938,113.987780467056,1,1,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"874",2015,11.9531075731852,7.23972960309349,10.4016222410794,5.77639888923318,135.323690962515,135.323690962515,115.871318204893,118.349155501226,1,3,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
